product,contract,period,gap_type,final_classification,next_task,actual_status,audit_end,audit_status,binding_status,classification_source,contract_role,data_role,data_version,date_gap_count,db_market_data_file_id,detail,duplicate_active_count,duplicate_trade_dates,end_date,evidence_id,evidence_source,expected,expected_end,expected_start,gap_candidate,issue_class,issue_type,main_misuse_count,mapped_contracts_missing_bars,mapping_rows,max_trade_date,metadata_status,min_trade_date,missing_count,na_reason,physical_status,profile,provider,quality_status,recommended_next_task,row_count,standard_path,start_date,status,status_reason,symbol_or_contract,target_reason,unique_contracts,year,year/window
ic,IC2411,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2411_1d_20241018_20241031_v1,,42056.0,,0.0,,2024-10-31,market_data_file:42056,db_market_data_file,True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,10.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2411/IC2411_1d_20241018_20241031.parquet,2024-10-18,covered_passed,,IC2411,actual_contract_discovered,,2024.0,2024.0
ic,IC2411,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2411_1m_20241018_20241031_v1,,48246.0,,0.0,,2024-10-31,market_data_file:48246,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,2400.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=IC2411/IC2411_1m_20241018_20241031.parquet,2024-10-18,covered_passed,,IC2411,actual_contract_discovered,,2024.0,2024.0
ic,IC2411,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2411_1w_20241018_20241031_v1,,85752.0,,0.0,,2024-10-25,market_data_file:85752,db_market_data_file,True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,1.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ic/contract=IC2411/IC2411_1w_20241018_20241031.parquet,2024-10-25,covered_passed,,IC2411,actual_contract_discovered,,2024.0,2024.0
ic,IC2411,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2411_30m_20241018_20241031_v1,,48249.0,,0.0,,2024-10-31,market_data_file:48249,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,80.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ic/contract=IC2411/IC2411_30m_20241018_20241031.parquet,2024-10-18,covered_passed,,IC2411,actual_contract_discovered,,2024.0,2024.0
ic,IC2411,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2411_5m_20241018_20241031_v1,,48247.0,,0.0,,2024-10-31,market_data_file:48247,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,480.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ic/contract=IC2411/IC2411_5m_20241018_20241031.parquet,2024-10-18,covered_passed,,IC2411,actual_contract_discovered,,2024.0,2024.0
ic,IC2411,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2411_60m_20241018_20241031_v1,,48250.0,,0.0,,2024-10-31,market_data_file:48250,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,40.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ic/contract=IC2411/IC2411_60m_20241018_20241031.parquet,2024-10-18,covered_passed,,IC2411,actual_contract_discovered,,2024.0,2024.0
ic,IC2412,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2412_15m_20241101_20241219_v1,,48254.0,,0.0,,2024-12-19,market_data_file:48254,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,560.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ic/contract=IC2412/IC2412_15m_20241101_20241219.parquet,2024-11-01,covered_passed,,IC2412,actual_contract_discovered,,2024.0,2024.0
ic,IC2412,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2412_1d_20241101_20241219_v1,,42058.0,,0.0,,2024-12-19,market_data_file:42058,db_market_data_file,True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,35.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2412/IC2412_1d_20241101_20241219.parquet,2024-11-01,covered_passed,,IC2412,actual_contract_discovered,,2024.0,2024.0
ic,IC2412,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2412_1m_20241101_20241219_v1,,48252.0,,0.0,,2024-12-19,market_data_file:48252,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,8400.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=IC2412/IC2412_1m_20241101_20241219.parquet,2024-11-01,covered_passed,,IC2412,actual_contract_discovered,,2024.0,2024.0
ic,IC2412,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2412_1w_20241101_20241219_v1,,85754.0,,0.0,,2024-12-13,market_data_file:85754,db_market_data_file,True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,6.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ic/contract=IC2412/IC2412_1w_20241101_20241219.parquet,2024-11-08,covered_passed,,IC2412,actual_contract_discovered,,2024.0,2024.0
ic,IC2412,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2412_30m_20241101_20241219_v1,,48255.0,,0.0,,2024-12-19,market_data_file:48255,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,280.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ic/contract=IC2412/IC2412_30m_20241101_20241219.parquet,2024-11-01,covered_passed,,IC2412,actual_contract_discovered,,2024.0,2024.0
ic,IC2412,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2412_5m_20241101_20241219_v1,,48253.0,,0.0,,2024-12-19,market_data_file:48253,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1680.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ic/contract=IC2412/IC2412_5m_20241101_20241219.parquet,2024-11-01,covered_passed,,IC2412,actual_contract_discovered,,2024.0,2024.0
ic,IC2412,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2412_60m_20241101_20241219_v1,,48256.0,,0.0,,2024-12-19,market_data_file:48256,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,140.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ic/contract=IC2412/IC2412_60m_20241101_20241219.parquet,2024-11-01,covered_passed,,IC2412,actual_contract_discovered,,2024.0,2024.0
ic,IC2501,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_15m_20241220_20250116_v1,,48260.0,,0.0,,2025-01-16,market_data_file:48260,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,304.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_15m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2024.0,2024.0
ic,IC2501,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_15m_20241220_20250116_v1,,48260.0,,0.0,,2025-01-16,market_data_file:48260,"db_market_data_file,manifest",True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,304.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_15m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2025.0,2025.0
ic,IC2501,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_1d_20241220_20250116_v1,,42060.0,,0.0,,2025-01-16,market_data_file:42060,db_market_data_file,True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,19.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_1d_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2024.0,2024.0
ic,IC2501,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_1d_20241220_20250116_v1,,42060.0,,0.0,,2025-01-16,market_data_file:42060,db_market_data_file,True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,19.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_1d_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2025.0,2025.0
ic,IC2501,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_1m_20241220_20250116_v1,,48258.0,,0.0,,2025-01-16,market_data_file:48258,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,4560.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_1m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2024.0,2024.0
ic,IC2501,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_1m_20241220_20250116_v1,,48258.0,,0.0,,2025-01-16,market_data_file:48258,"db_market_data_file,manifest",True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,4560.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_1m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2025.0,2025.0
ic,IC2501,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_1w_20241220_20250116_v1,,85756.0,,0.0,,2025-01-10,market_data_file:85756,db_market_data_file,True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,3.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_1w_20241220_20250116.parquet,2024-12-27,covered_passed,,IC2501,actual_contract_discovered,,2024.0,2024.0
ic,IC2501,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_1w_20241220_20250116_v1,,85756.0,,0.0,,2025-01-10,market_data_file:85756,db_market_data_file,True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,3.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_1w_20241220_20250116.parquet,2024-12-27,covered_passed,,IC2501,actual_contract_discovered,,2025.0,2025.0
ic,IC2501,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_30m_20241220_20250116_v1,,48261.0,,0.0,,2025-01-16,market_data_file:48261,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,152.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_30m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2024.0,2024.0
ic,IC2501,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_30m_20241220_20250116_v1,,48261.0,,0.0,,2025-01-16,market_data_file:48261,"db_market_data_file,manifest",True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,152.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_30m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2025.0,2025.0
ic,IC2501,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_5m_20241220_20250116_v1,,48259.0,,0.0,,2025-01-16,market_data_file:48259,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,912.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_5m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2024.0,2024.0
ic,IC2501,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_5m_20241220_20250116_v1,,48259.0,,0.0,,2025-01-16,market_data_file:48259,"db_market_data_file,manifest",True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,912.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_5m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2025.0,2025.0
ic,IC2501,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_60m_20241220_20250116_v1,,48262.0,,0.0,,2025-01-16,market_data_file:48262,"db_market_data_file,manifest",True,2024-12-31,2024-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,76.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_60m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2024.0,2024.0
ic,IC2501,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2501_60m_20241220_20250116_v1,,48262.0,,0.0,,2025-01-16,market_data_file:48262,"db_market_data_file,manifest",True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,76.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ic/contract=IC2501/IC2501_60m_20241220_20250116.parquet,2024-12-20,covered_passed,,IC2501,actual_contract_discovered,,2025.0,2025.0
ic,IC2502,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2502_15m_20250117_20250127_v1,,48266.0,,0.0,,2025-01-27,market_data_file:48266,"db_market_data_file,manifest",True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,112.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ic/contract=IC2502/IC2502_15m_20250117_20250127.parquet,2025-01-17,covered_passed,,IC2502,actual_contract_discovered,,2025.0,2025.0
ic,IC2502,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2502_1d_20250117_20250127_v1,,42062.0,,0.0,,2025-01-27,market_data_file:42062,db_market_data_file,True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,7.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=IC2502/IC2502_1d_20250117_20250127.parquet,2025-01-17,covered_passed,,IC2502,actual_contract_discovered,,2025.0,2025.0
ic,IC2502,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_ic_IC2502_1m_20250117_20250127_v1,,48264.0,,0.0,,2025-01-27,market_data_file:48264,"db_market_data_file,manifest",True,2025-12-31,2025-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1680.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=IC2502/IC2502_1m_20250117_20250127.parquet,2025-01-17,covered_passed,,IC2502,actual_contract_discovered,,2025.0,2025.0
