product,contract_role,symbol_or_contract,period,year,status,issue_type,expected_start,expected_end,target_reason,evidence_source,provider,data_role,quality_status,start_date,end_date,row_count,db_market_data_file_id,standard_path,recommended_next_task
rr,actual_contract,RR2108,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-06-04,2021-06-25,4,69953,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2108/RR2108_1w_20210531_20210629.parquet,
rr,actual_contract,RR2109,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-06-30,2021-07-29,22,69955,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2109/RR2109_1d_20210630_20210729.parquet,
rr,actual_contract,RR2109,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-07-09,2021-07-23,3,69957,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2109/RR2109_1w_20210630_20210729.parquet,
rr,actual_contract,RR2110,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-07-30,2021-08-31,23,69959,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2110/RR2110_1d_20210730_20210831.parquet,
rr,actual_contract,RR2110,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-08-06,2021-08-27,4,69961,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2110/RR2110_1w_20210730_20210831.parquet,
rr,actual_contract,RR2111,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-09-01,2021-09-29,19,69963,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2111/RR2111_1d_20210901_20210929.parquet,
rr,actual_contract,RR2111,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-09-10,2021-09-24,3,69965,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2111/RR2111_1w_20210901_20210929.parquet,
rr,actual_contract,RR2112,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-09-30,2021-10-29,17,69967,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2112/RR2112_1d_20210930_20211029.parquet,
rr,actual_contract,RR2112,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-10-08,2021-10-29,4,69969,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2112/RR2112_1w_20210930_20211029.parquet,
rr,actual_contract,RR2201,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-11-01,2021-12-01,23,69971,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2201/RR2201_1d_20211101_20211201.parquet,
rr,actual_contract,RR2201,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-11-05,2021-11-26,4,69973,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2201/RR2201_1w_20211101_20211201.parquet,
rr,actual_contract,RR2202,1d,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-12-02,2021-12-31,22,69975,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2202/RR2202_1d_20211202_20211231.parquet,
rr,actual_contract,RR2202,1w,2021,covered_passed,,2021-01-01,2021-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2021-12-10,2021-12-31,4,69977,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2202/RR2202_1w_20211202_20211231.parquet,
rr,actual_contract,RR2203,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-01-04,2022-02-11,24,69979,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2203/RR2203_1d_20220104_20220211.parquet,
rr,actual_contract,RR2203,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-01-07,2022-02-11,5,69981,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2203/RR2203_1w_20220104_20220211.parquet,
rr,actual_contract,RR2205,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-02-14,2022-04-18,44,69983,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2205/RR2205_1d_20220214_20220418.parquet,
rr,actual_contract,RR2205,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-02-18,2022-04-15,9,69985,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2205/RR2205_1w_20220214_20220418.parquet,
rr,actual_contract,RR2206,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-04-19,2022-05-05,10,69987,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2206/RR2206_1d_20220419_20220505.parquet,
rr,actual_contract,RR2206,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-04-29,2022-04-29,1,69989,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2206/RR2206_1w_20220419_20220505.parquet,
rr,actual_contract,RR2207,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-05-06,2022-06-09,24,69991,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2207/RR2207_1d_20220506_20220609.parquet,
rr,actual_contract,RR2207,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-05-13,2022-06-02,4,69993,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2207/RR2207_1w_20220506_20220609.parquet,
rr,actual_contract,RR2208,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-06-10,2022-07-05,18,69995,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2208/RR2208_1d_20220610_20220705.parquet,
rr,actual_contract,RR2208,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-06-17,2022-07-01,3,69997,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2208/RR2208_1w_20220610_20220705.parquet,
rr,actual_contract,RR2209,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-07-06,2022-08-08,24,69999,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2209/RR2209_1d_20220706_20220808.parquet,
rr,actual_contract,RR2209,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-07-15,2022-08-05,4,70001,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2209/RR2209_1w_20220706_20220808.parquet,
rr,actual_contract,RR2210,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-08-09,2022-09-07,22,70003,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2210/RR2210_1d_20220809_20220907.parquet,
rr,actual_contract,RR2210,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-08-19,2022-09-02,3,70005,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2210/RR2210_1w_20220809_20220907.parquet,
rr,actual_contract,RR2211,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-09-08,2022-10-12,19,70007,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2211/RR2211_1d_20220908_20221012.parquet,
rr,actual_contract,RR2211,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-09-16,2022-09-30,3,70009,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2211/RR2211_1w_20220908_20221012.parquet,
rr,actual_contract,RR2212,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-10-13,2022-10-31,13,70011,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2212/RR2212_1d_20221013_20221031.parquet,
rr,actual_contract,RR2212,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-10-21,2022-10-28,2,70013,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2212/RR2212_1w_20221013_20221031.parquet,
rr,actual_contract,RR2301,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-11-01,2022-12-01,23,70015,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2301/RR2301_1d_20221101_20221201.parquet,
rr,actual_contract,RR2301,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-11-11,2022-11-25,3,70017,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2301/RR2301_1w_20221101_20221201.parquet,
rr,actual_contract,RR2302,15m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2023-01-04,38,46808,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=rr/contract=RR2302/RR2302_15m_20230103_20230104.parquet,
rr,actual_contract,RR2302,1d,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-12-02,2022-12-30,21,70019,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2302/RR2302_1d_20221202_20221230.parquet,
rr,actual_contract,RR2302,1d,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2023-01-03,2023-01-04,2,43224,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2302/RR2302_1d_20230103_20230104.parquet,
rr,actual_contract,RR2302,1m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2023-01-04,570,46806,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=RR2302/RR2302_1m_20230103_20230104.parquet,
rr,actual_contract,RR2302,1w,2022,covered_passed,,2022-01-01,2022-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2022-12-09,2022-12-30,4,70021,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=rr/contract=RR2302/RR2302_1w_20221202_20221230.parquet,
rr,actual_contract,RR2302,30m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2023-01-04,20,46809,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=rr/contract=RR2302/RR2302_30m_20230103_20230104.parquet,
rr,actual_contract,RR2302,5m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2023-01-04,114,46807,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=rr/contract=RR2302/RR2302_5m_20230103_20230104.parquet,
rr,actual_contract,RR2302,60m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-03,2023-01-04,12,46810,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=rr/contract=RR2302/RR2302_60m_20230103_20230104.parquet,
rr,actual_contract,RR2303,15m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-04,2023-02-02,360,46814,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=rr/contract=RR2303/RR2303_15m_20230105_20230202.parquet,
rr,actual_contract,RR2303,1d,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2023-01-05,2023-02-02,16,43226,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2303/RR2303_1d_20230105_20230202.parquet,
rr,actual_contract,RR2303,1m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-04,2023-02-02,5400,46812,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=RR2303/RR2303_1m_20230105_20230202.parquet,
rr,actual_contract,RR2303,30m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-04,2023-02-02,188,46815,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=rr/contract=RR2303/RR2303_30m_20230105_20230202.parquet,
rr,actual_contract,RR2303,5m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-04,2023-02-02,1080,46813,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=rr/contract=RR2303/RR2303_5m_20230105_20230202.parquet,
rr,actual_contract,RR2303,60m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-01-04,2023-02-02,110,46816,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=rr/contract=RR2303/RR2303_60m_20230105_20230202.parquet,
rr,actual_contract,RR2304,15m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-02-02,2023-03-13,621,46820,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=rr/contract=RR2304/RR2304_15m_20230203_20230313.parquet,
rr,actual_contract,RR2304,1d,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,db_market_data_file,rqdata,primary,passed,2023-02-03,2023-03-13,27,43228,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=RR2304/RR2304_1d_20230203_20230313.parquet,
rr,actual_contract,RR2304,1m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-02-02,2023-03-13,9315,46818,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=RR2304/RR2304_1m_20230203_20230313.parquet,
rr,actual_contract,RR2304,30m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-02-02,2023-03-13,324,46821,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=rr/contract=RR2304/RR2304_30m_20230203_20230313.parquet,
rr,actual_contract,RR2304,5m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-02-02,2023-03-13,1863,46819,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=rr/contract=RR2304/RR2304_5m_20230203_20230313.parquet,
rr,actual_contract,RR2304,60m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-02-02,2023-03-13,189,46822,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=rr/contract=RR2304/RR2304_60m_20230203_20230313.parquet,
rr,actual_contract,RR2305,15m,2023,covered_passed,,2023-01-01,2023-12-31,actual_contract_discovered,"db_market_data_file,manifest",rqdata,primary,passed,2023-03-16,2023-04-07,337,46832,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=rr/contract=RR2305/RR2305_15m_20230317_20230407.parquet,
