product,previous_contract,contract,previous_mapping_date,roll_date,classification,boundary_status,calendar_contiguous,previous_close,current_open,price_difference,price_difference_status
al,AL1905,AL1906,2019-04-17,2019-04-18,normal_roll,passed,True,,,,unavailable_informational
al,AL1906,AL1907,2019-05-15,2019-05-16,normal_roll,passed,True,,,,unavailable_informational
al,AL1907,AL1908,2019-06-12,2019-06-13,normal_roll,passed,True,,,,unavailable_informational
al,AL1908,AL1909,2019-07-16,2019-07-17,normal_roll,passed,True,,,,unavailable_informational
al,AL1909,AL1910,2019-08-08,2019-08-09,normal_roll,passed,True,,,,unavailable_informational
al,AL1910,AL1911,2019-09-10,2019-09-11,normal_roll,passed,True,,,,unavailable_informational
al,AL1911,AL1912,2019-10-10,2019-10-11,normal_roll,passed,True,,,,unavailable_informational
al,AL1912,AL2001,2019-11-13,2019-11-14,normal_roll,passed,True,,,,unavailable_informational
al,AL2001,AL2002,2019-12-11,2019-12-12,normal_roll,passed,True,,,,unavailable_informational
al,AL2002,AL2003,2020-01-10,2020-01-13,normal_roll,passed,True,,,,unavailable_informational
al,AL2003,AL2004,2020-02-14,2020-02-17,normal_roll,passed,True,,,,unavailable_informational
al,AL2004,AL2005,2020-03-05,2020-03-06,normal_roll,passed,True,,,,unavailable_informational
al,AL2005,AL2006,2020-04-01,2020-04-02,normal_roll,passed,True,,,,unavailable_informational
al,AL2006,AL2007,2020-04-30,2020-05-06,normal_roll,passed,True,,,,unavailable_informational
al,AL2007,AL2008,2020-06-17,2020-06-18,normal_roll,passed,True,,,,unavailable_informational
al,AL2008,AL2009,2020-07-28,2020-07-29,normal_roll,passed,True,,,,unavailable_informational
al,AL2009,AL2010,2020-08-26,2020-08-27,normal_roll,passed,True,,,,unavailable_informational
al,AL2010,AL2011,2020-09-24,2020-09-25,normal_roll,passed,True,,,,unavailable_informational
al,AL2011,AL2012,2020-10-29,2020-10-30,normal_roll,passed,True,,,,unavailable_informational
al,AL2012,AL2101,2020-11-25,2020-11-26,normal_roll,passed,True,,,,unavailable_informational
al,AL2101,AL2102,2020-12-22,2020-12-23,normal_roll,passed,True,,,,unavailable_informational
al,AL2102,AL2103,2021-01-11,2021-01-12,normal_roll,passed,True,,,,unavailable_informational
al,AL2103,AL2104,2021-02-18,2021-02-19,normal_roll,passed,True,,,,unavailable_informational
al,AL2104,AL2105,2021-03-12,2021-03-15,normal_roll,passed,True,,,,unavailable_informational
al,AL2105,AL2106,2021-04-15,2021-04-16,normal_roll,passed,True,,,,unavailable_informational
al,AL2106,AL2107,2021-05-17,2021-05-18,normal_roll,passed,True,,,,unavailable_informational
al,AL2107,AL2108,2021-06-18,2021-06-21,normal_roll,passed,True,,,,unavailable_informational
al,AL2108,AL2109,2021-07-20,2021-07-21,normal_roll,passed,True,,,,unavailable_informational
al,AL2109,AL2110,2021-08-18,2021-08-19,normal_roll,passed,True,,,,unavailable_informational
al,AL2110,AL2111,2021-09-13,2021-09-14,normal_roll,passed,True,,,,unavailable_informational
al,AL2111,AL2112,2021-10-15,2021-10-18,normal_roll,passed,True,,,,unavailable_informational
al,AL2112,AL2201,2021-11-15,2021-11-16,normal_roll,passed,True,,,,unavailable_informational
al,AL2201,AL2202,2021-12-16,2021-12-17,normal_roll,passed,True,,,,unavailable_informational
al,AL2202,AL2203,2022-01-14,2022-01-17,normal_roll,passed,True,,,,unavailable_informational
al,AL2203,AL2204,2022-02-21,2022-02-22,normal_roll,passed,True,,,,unavailable_informational
al,AL2204,AL2205,2022-03-15,2022-03-16,normal_roll,passed,True,,,,unavailable_informational
al,AL2205,AL2206,2022-04-19,2022-04-20,normal_roll,passed,True,,,,unavailable_informational
al,AL2206,AL2207,2022-05-20,2022-05-23,normal_roll,passed,True,,,,unavailable_informational
al,AL2207,AL2208,2022-06-21,2022-06-22,normal_roll,passed,True,,,,unavailable_informational
al,AL2208,AL2209,2022-07-20,2022-07-21,normal_roll,passed,True,,,,unavailable_informational
al,AL2209,AL2210,2022-08-25,2022-08-26,normal_roll,passed,True,,,,unavailable_informational
al,AL2210,AL2211,2022-09-26,2022-09-27,normal_roll,passed,True,,,,unavailable_informational
al,AL2211,AL2212,2022-10-26,2022-10-27,normal_roll,passed,True,,,,unavailable_informational
al,AL2212,AL2301,2022-11-23,2022-11-24,normal_roll,passed,True,,,,unavailable_informational
al,AL2301,AL2302,2022-12-22,2022-12-23,normal_roll,passed,True,,,,unavailable_informational
al,AL2302,AL2303,2023-01-11,2023-01-12,normal_roll,passed,True,,,,unavailable_informational
al,AL2303,AL2304,2023-02-20,2023-02-21,normal_roll,passed,True,,,,unavailable_informational
al,AL2304,AL2305,2023-03-20,2023-03-21,normal_roll,passed,True,,,,unavailable_informational
al,AL2305,AL2306,2023-04-18,2023-04-19,normal_roll,passed,True,,,,unavailable_informational
al,AL2306,AL2307,2023-05-18,2023-05-19,normal_roll,passed,True,,,,unavailable_informational
al,AL2307,AL2308,2023-06-26,2023-06-27,normal_roll,passed,True,,,,unavailable_informational
al,AL2308,AL2309,2023-07-21,2023-07-24,normal_roll,passed,True,,,,unavailable_informational
al,AL2309,AL2310,2023-08-23,2023-08-24,normal_roll,passed,True,,,,unavailable_informational
al,AL2310,AL2311,2023-09-22,2023-09-25,normal_roll,passed,True,,,,unavailable_informational
al,AL2311,AL2312,2023-10-23,2023-10-24,normal_roll,passed,True,,,,unavailable_informational
al,AL2312,AL2401,2023-11-20,2023-11-21,normal_roll,passed,True,,,,unavailable_informational
al,AL2401,AL2402,2023-12-19,2023-12-20,normal_roll,passed,True,,,,unavailable_informational
al,AL2402,AL2403,2024-01-08,2024-01-09,normal_roll,passed,True,,,,unavailable_informational
al,AL2403,AL2404,2024-02-07,2024-02-08,normal_roll,passed,True,,,,unavailable_informational
al,AL2404,AL2405,2024-03-14,2024-03-15,normal_roll,passed,True,,,,unavailable_informational
al,AL2405,AL2406,2024-04-08,2024-04-09,normal_roll,passed,True,,,,unavailable_informational
al,AL2406,AL2407,2024-05-09,2024-05-10,normal_roll,passed,True,,,,unavailable_informational
al,AL2407,AL2408,2024-06-04,2024-06-05,normal_roll,passed,True,,,,unavailable_informational
al,AL2408,AL2409,2024-07-11,2024-07-12,normal_roll,passed,True,,,,unavailable_informational
al,AL2409,AL2410,2024-08-15,2024-08-16,normal_roll,passed,True,,,,unavailable_informational
al,AL2410,AL2411,2024-09-12,2024-09-13,normal_roll,passed,True,,,,unavailable_informational
al,AL2411,AL2412,2024-10-14,2024-10-15,normal_roll,passed,True,,,,unavailable_informational
al,AL2412,AL2501,2024-11-12,2024-11-13,normal_roll,passed,True,,,,unavailable_informational
al,AL2501,AL2502,2024-12-06,2024-12-09,normal_roll,passed,True,,,,unavailable_informational
al,AL2502,AL2503,2025-01-08,2025-01-09,normal_roll,passed,True,,,,unavailable_informational
al,AL2503,AL2504,2025-02-12,2025-02-13,normal_roll,passed,True,,,,unavailable_informational
al,AL2504,AL2505,2025-03-11,2025-03-12,normal_roll,passed,True,,,,unavailable_informational
al,AL2505,AL2506,2025-04-09,2025-04-10,normal_roll,passed,True,,,,unavailable_informational
al,AL2506,AL2507,2025-05-13,2025-05-14,normal_roll,passed,True,,,,unavailable_informational
al,AL2507,AL2508,2025-06-19,2025-06-20,normal_roll,passed,True,,,,unavailable_informational
al,AL2508,AL2509,2025-07-15,2025-07-16,normal_roll,passed,True,,,,unavailable_informational
al,AL2509,AL2510,2025-08-15,2025-08-18,normal_roll,passed,True,,,,unavailable_informational
al,AL2510,AL2511,2025-09-12,2025-09-15,normal_roll,passed,True,,,,unavailable_informational
al,AL2511,AL2512,2025-10-13,2025-10-14,normal_roll,passed,True,,,,unavailable_informational
al,AL2512,AL2601,2025-11-05,2025-11-06,normal_roll,passed,True,,,,unavailable_informational
al,AL2601,AL2602,2025-12-05,2025-12-08,normal_roll,passed,True,,,,unavailable_informational
al,AL2602,AL2603,2026-01-06,2026-01-07,normal_roll,passed,True,,,,unavailable_informational
al,AL2603,AL2604,2026-02-10,2026-02-11,normal_roll,passed,True,,,,unavailable_informational
al,AL2604,AL2605,2026-03-06,2026-03-09,normal_roll,passed,True,,,,unavailable_informational
al,AL2605,AL2606,2026-04-13,2026-04-14,normal_roll,passed,True,,,,unavailable_informational
al,AL2606,AL2607,2026-05-20,2026-05-21,normal_roll,passed,True,,,,unavailable_informational
al,AL2607,AL2608,2026-06-22,2026-06-23,normal_roll,passed,True,,,,unavailable_informational
ao,AO2311,AO2312,2023-09-26,2023-09-27,normal_roll,passed,True,,,,unavailable_informational
ao,AO2312,AO2401,2023-10-27,2023-10-30,normal_roll,passed,True,,,,unavailable_informational
ao,AO2401,AO2402,2023-11-28,2023-11-29,normal_roll,passed,True,,,,unavailable_informational
ao,AO2402,AO2403,2023-12-26,2023-12-27,normal_roll,passed,True,,,,unavailable_informational
ao,AO2403,AO2404,2024-02-21,2024-02-22,normal_roll,passed,True,,,,unavailable_informational
ao,AO2404,AO2405,2024-03-14,2024-03-15,normal_roll,passed,True,,,,unavailable_informational
ao,AO2405,AO2406,2024-04-12,2024-04-15,normal_roll,passed,True,,,,unavailable_informational
ao,AO2406,AO2407,2024-04-30,2024-05-06,normal_roll,passed,True,,,,unavailable_informational
ao,AO2407,AO2408,2024-06-13,2024-06-14,normal_roll,passed,True,,,,unavailable_informational
ao,AO2408,AO2409,2024-07-03,2024-07-04,normal_roll,passed,True,,,,unavailable_informational
ao,AO2409,AO2410,2024-08-06,2024-08-07,normal_roll,passed,True,,,,unavailable_informational
ao,AO2410,AO2411,2024-09-02,2024-09-03,normal_roll,passed,True,,,,unavailable_informational
ao,AO2411,AO2412,2024-10-15,2024-10-16,normal_roll,passed,True,,,,unavailable_informational
ao,AO2412,AO2501,2024-10-21,2024-10-22,normal_roll,passed,True,,,,unavailable_informational
ao,AO2501,AO2502,2024-12-19,2024-12-20,normal_roll,passed,True,,,,unavailable_informational
ao,AO2502,AO2505,2025-01-20,2025-01-21,normal_roll,passed,True,,,,unavailable_informational
ao,AO2505,AO2509,2025-04-15,2025-04-16,normal_roll,passed,True,,,,unavailable_informational
ao,AO2509,AO2601,2025-08-12,2025-08-13,normal_roll,passed,True,,,,unavailable_informational
ao,AO2601,AO2602,2025-12-18,2025-12-19,normal_roll,passed,True,,,,unavailable_informational
ao,AO2602,AO2605,2025-12-25,2025-12-26,normal_roll,passed,True,,,,unavailable_informational
ao,AO2605,AO2609,2026-04-15,2026-04-16,normal_roll,passed,True,,,,unavailable_informational
ap,AP1805,AP1810,2018-04-11,2018-04-12,normal_roll,passed,True,,,,unavailable_informational
ap,AP1810,AP1901,2018-07-17,2018-07-18,normal_roll,passed,True,,,,unavailable_informational
ap,AP1901,AP1905,2018-11-08,2018-11-09,normal_roll,passed,True,,,,unavailable_informational
ap,AP1905,AP1910,2019-04-15,2019-04-16,normal_roll,passed,True,,,,unavailable_informational
ap,AP1910,AP2001,2019-09-12,2019-09-16,normal_roll,passed,True,,,,unavailable_informational
ap,AP2001,AP2005,2019-12-17,2019-12-18,normal_roll,passed,True,,,,unavailable_informational
ap,AP2005,AP2010,2020-04-20,2020-04-21,normal_roll,passed,True,,,,unavailable_informational
ap,AP2010,AP2101,2020-09-15,2020-09-16,normal_roll,passed,True,,,,unavailable_informational
ap,AP2101,AP2105,2020-12-15,2020-12-16,normal_roll,passed,True,,,,unavailable_informational
ap,AP2105,AP2110,2021-03-26,2021-03-29,normal_roll,passed,True,,,,unavailable_informational
ap,AP2110,AP2201,2021-08-27,2021-08-30,normal_roll,passed,True,,,,unavailable_informational
ap,AP2201,AP2205,2021-12-15,2021-12-16,normal_roll,passed,True,,,,unavailable_informational
ap,AP2205,AP2210,2022-03-29,2022-03-30,normal_roll,passed,True,,,,unavailable_informational
ap,AP2210,AP2301,2022-09-05,2022-09-06,normal_roll,passed,True,,,,unavailable_informational
ap,AP2301,AP2305,2022-12-13,2022-12-14,normal_roll,passed,True,,,,unavailable_informational
ap,AP2305,AP2310,2023-04-13,2023-04-14,normal_roll,passed,True,,,,unavailable_informational
ap,AP2310,AP2401,2023-09-01,2023-09-04,normal_roll,passed,True,,,,unavailable_informational
ap,AP2401,AP2405,2023-12-04,2023-12-05,normal_roll,passed,True,,,,unavailable_informational
ap,AP2405,AP2410,2024-04-12,2024-04-15,normal_roll,passed,True,,,,unavailable_informational
ap,AP2410,AP2501,2024-09-06,2024-09-09,normal_roll,passed,True,,,,unavailable_informational
ap,AP2501,AP2505,2024-12-09,2024-12-10,normal_roll,passed,True,,,,unavailable_informational
ap,AP2505,AP2510,2025-04-11,2025-04-14,normal_roll,passed,True,,,,unavailable_informational
ap,AP2510,AP2601,2025-09-04,2025-09-05,normal_roll,passed,True,,,,unavailable_informational
ap,AP2601,AP2605,2025-11-28,2025-12-01,normal_roll,passed,True,,,,unavailable_informational
ap,AP2605,AP2610,2026-04-08,2026-04-09,normal_roll,passed,True,,,,unavailable_informational
au,AU0806,AU0812,2008-04-23,2008-04-24,normal_roll,passed,True,,,,unavailable_informational
au,AU0812,AU0906,2008-10-27,2008-10-28,normal_roll,passed,True,,,,unavailable_informational
au,AU0906,AU0912,2009-04-17,2009-04-20,normal_roll,passed,True,,,,unavailable_informational
au,AU0912,AU1006,2009-10-12,2009-10-13,normal_roll,passed,True,,,,unavailable_informational
au,AU1006,AU1012,2010-04-14,2010-04-15,normal_roll,passed,True,,,,unavailable_informational
au,AU1012,AU1106,2010-10-22,2010-10-25,normal_roll,passed,True,,,,unavailable_informational
au,AU1106,AU1112,2011-04-15,2011-04-18,normal_roll,passed,True,,,,unavailable_informational
au,AU1112,AU1206,2011-10-25,2011-10-26,normal_roll,passed,True,,,,unavailable_informational
au,AU1206,AU1212,2012-04-11,2012-04-12,normal_roll,passed,True,,,,unavailable_informational
au,AU1212,AU1306,2012-10-31,2012-11-01,normal_roll,passed,True,,,,unavailable_informational
au,AU1306,AU1312,2013-04-22,2013-04-23,normal_roll,passed,True,,,,unavailable_informational
au,AU1312,AU1406,2013-11-05,2013-11-06,normal_roll,passed,True,,,,unavailable_informational
au,AU1406,AU1412,2014-05-06,2014-05-07,normal_roll,passed,True,,,,unavailable_informational
au,AU1412,AU1506,2014-11-04,2014-11-05,normal_roll,passed,True,,,,unavailable_informational
au,AU1506,AU1512,2015-05-11,2015-05-12,normal_roll,passed,True,,,,unavailable_informational
au,AU1512,AU1606,2015-11-11,2015-11-12,normal_roll,passed,True,,,,unavailable_informational
au,AU1606,AU1612,2016-05-03,2016-05-04,normal_roll,passed,True,,,,unavailable_informational
au,AU1612,AU1706,2016-11-08,2016-11-09,normal_roll,passed,True,,,,unavailable_informational
au,AU1706,AU1712,2017-05-02,2017-05-03,normal_roll,passed,True,,,,unavailable_informational
au,AU1712,AU1806,2017-11-10,2017-11-13,normal_roll,passed,True,,,,unavailable_informational
au,AU1806,AU1812,2018-05-02,2018-05-03,normal_roll,passed,True,,,,unavailable_informational
au,AU1812,AU1906,2018-11-08,2018-11-09,normal_roll,passed,True,,,,unavailable_informational
au,AU1906,AU1912,2019-04-30,2019-05-06,normal_roll,passed,True,,,,unavailable_informational
au,AU1912,AU2006,2019-11-13,2019-11-14,normal_roll,passed,True,,,,unavailable_informational
au,AU2006,AU2012,2020-05-07,2020-05-08,normal_roll,passed,True,,,,unavailable_informational
au,AU2012,AU2106,2020-11-23,2020-11-24,normal_roll,passed,True,,,,unavailable_informational
au,AU2106,AU2112,2021-05-18,2021-05-19,normal_roll,passed,True,,,,unavailable_informational
au,AU2112,AU2202,2021-11-23,2021-11-24,normal_roll,passed,True,,,,unavailable_informational
au,AU2202,AU2206,2021-12-28,2021-12-29,normal_roll,passed,True,,,,unavailable_informational
au,AU2206,AU2212,2022-05-20,2022-05-23,normal_roll,passed,True,,,,unavailable_informational
au,AU2212,AU2302,2022-11-03,2022-11-04,normal_roll,passed,True,,,,unavailable_informational
au,AU2302,AU2304,2022-12-26,2022-12-27,normal_roll,passed,True,,,,unavailable_informational
au,AU2304,AU2306,2023-02-28,2023-03-01,normal_roll,passed,True,,,,unavailable_informational
au,AU2306,AU2308,2023-04-20,2023-04-21,normal_roll,passed,True,,,,unavailable_informational
au,AU2308,AU2310,2023-06-28,2023-06-29,normal_roll,passed,True,,,,unavailable_informational
au,AU2310,AU2312,2023-08-29,2023-08-30,normal_roll,passed,True,,,,unavailable_informational
au,AU2312,AU2402,2023-10-26,2023-10-27,normal_roll,passed,True,,,,unavailable_informational
au,AU2402,AU2404,2023-12-29,2024-01-02,normal_roll,passed,True,,,,unavailable_informational
au,AU2404,AU2406,2024-02-27,2024-02-28,normal_roll,passed,True,,,,unavailable_informational
au,AU2406,AU2408,2024-04-29,2024-04-30,normal_roll,passed,True,,,,unavailable_informational
au,AU2408,AU2410,2024-07-03,2024-07-04,normal_roll,passed,True,,,,unavailable_informational
au,AU2410,AU2412,2024-08-27,2024-08-28,normal_roll,passed,True,,,,unavailable_informational
au,AU2412,AU2502,2024-11-05,2024-11-06,normal_roll,passed,True,,,,unavailable_informational
au,AU2502,AU2504,2024-12-30,2024-12-31,normal_roll,passed,True,,,,unavailable_informational
au,AU2504,AU2506,2025-02-27,2025-02-28,normal_roll,passed,True,,,,unavailable_informational
au,AU2506,AU2508,2025-04-30,2025-05-06,normal_roll,passed,True,,,,unavailable_informational
au,AU2508,AU2510,2025-06-27,2025-06-30,normal_roll,passed,True,,,,unavailable_informational
au,AU2510,AU2512,2025-08-29,2025-09-01,normal_roll,passed,True,,,,unavailable_informational
au,AU2512,AU2602,2025-11-14,2025-11-17,normal_roll,passed,True,,,,unavailable_informational
au,AU2602,AU2604,2026-01-12,2026-01-13,normal_roll,passed,True,,,,unavailable_informational
au,AU2604,AU2606,2026-03-10,2026-03-11,normal_roll,passed,True,,,,unavailable_informational
au,AU2606,AU2608,2026-05-19,2026-05-20,normal_roll,passed,True,,,,unavailable_informational
b,B0505,B0507,2005-03-25,2005-03-28,normal_roll,passed,True,,,,unavailable_informational
b,B0507,B0509,2005-04-08,2005-04-11,normal_roll,passed,True,,,,unavailable_informational
b,B0509,B0601,2005-09-02,2005-09-05,normal_roll,passed,True,,,,unavailable_informational
b,B0601,B0605,2005-09-08,2005-09-09,normal_roll,passed,True,,,,unavailable_informational
b,B0605,B0511,2005-09-12,2005-09-13,backward_month,backward_month,True,,,,unavailable_informational
b,B0511,B0603,2005-09-15,2005-09-16,normal_roll,passed,True,,,,unavailable_informational
b,B0603,B0609,2005-10-18,2005-10-19,normal_roll,passed,True,,,,unavailable_informational
b,B0609,B0611,2006-09-14,2006-09-15,normal_roll,passed,True,,,,unavailable_informational
