product,instrument,contract,contract_role,period,provider,source_interval,data_version,start_datetime,end_datetime,row_count,file_count,schema_version,manifest_status,checksum_status,quality_status,db_registration_status,active_status,file_path,physical_exists,duckdb_row_count,row_count_status
ao,ao,AO2406,actual_contract,30m,rqdata,,,2024-04-12,2024-04-30,192,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2406/AO2406_30m_20240415_20240430.parquet,True,192.0,matched
ao,ao,AO2407,actual_contract,30m,rqdata,,,2024-05-06,2024-06-13,432,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2407/AO2407_30m_20240506_20240613.parquet,True,432.0,matched
ao,ao,AO2408,actual_contract,30m,rqdata,,,2024-06-13,2024-07-03,224,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2408/AO2408_30m_20240614_20240703.parquet,True,224.0,matched
ao,ao,AO2409,actual_contract,30m,rqdata,,,2024-07-03,2024-08-06,384,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2409/AO2409_30m_20240704_20240806.parquet,True,384.0,matched
ao,ao,AO2410,actual_contract,30m,rqdata,,,2024-08-06,2024-09-02,304,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2410/AO2410_30m_20240807_20240902.parquet,True,304.0,matched
ao,ao,AO2411,actual_contract,30m,rqdata,,,2024-09-02,2024-10-15,368,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2411/AO2411_30m_20240903_20241015.parquet,True,368.0,matched
ao,ao,AO2412,actual_contract,30m,rqdata,,,2024-10-15,2024-10-21,64,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2412/AO2412_30m_20241016_20241021.parquet,True,64.0,matched
ao,ao,AO2501,actual_contract,30m,rqdata,,,2024-10-21,2024-12-19,688,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2501/AO2501_30m_20241022_20241219.parquet,True,688.0,matched
ao,ao,AO2502,actual_contract,30m,rqdata,,,2024-12-19,2025-01-20,328,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2502/AO2502_30m_20241220_20250120.parquet,True,328.0,matched
ao,ao,AO2505,actual_contract,30m,rqdata,,,2025-01-20,2025-04-15,848,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2505/AO2505_30m_20250121_20250415.parquet,True,848.0,matched
ao,ao,AO2509,actual_contract,30m,rqdata,,,2025-04-15,2025-08-12,1280,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2509/AO2509_30m_20250416_20250812.parquet,True,1280.0,matched
ao,ao,AO2601,actual_contract,30m,rqdata,,,2025-08-12,2025-12-18,1368,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2601/AO2601_30m_20250813_20251218.parquet,True,1368.0,matched
ao,ao,AO2602,actual_contract,30m,rqdata,,,2025-12-18,2025-12-25,80,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2602/AO2602_30m_20251219_20251225.parquet,True,80.0,matched
ao,ao,AO2605,actual_contract,30m,rqdata,,,2025-12-25,2026-04-15,1096,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2605/AO2605_30m_20251226_20260415.parquet,True,1096.0,matched
ao,ao,AO2609,actual_contract,30m,rqdata,,,2026-03-31,2026-07-07,1016,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_30m_20260401_20260707.parquet,True,1016.0,matched
ao,ao,AO2609,actual_contract,30m,rqdata,,,2026-04-15,2026-07-07,864,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_30m_20260416_20260707.parquet,True,864.0,matched
ao,ao,ao.MAIN,dominant_main,30m,rqdata,,,2023-06-19,2026-07-07,11640,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_30m_20230103_20260707_v2.parquet,True,11640.0,matched
ao,ao,ao.MAIN,dominant_main,30m,rqdata,,,2023-06-19,2026-07-10,11688,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_30m_20230103_20260711_v2.parquet,True,11688.0,matched
ao,ao,ao.MAIN,dominant_main,30m,rqdata,,,2023-06-19,2026-07-10,11688,1,,summary_only,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_30m_20230103_20260712_v2.parquet,True,11688.0,matched
ao,ao,AO2311,actual_contract,5m,rqdata,,,2023-06-19,2023-09-26,6414,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2311/AO2311_5m_20230619_20230926.parquet,True,6414.0,matched
ao,ao,AO2312,actual_contract,5m,rqdata,,,2023-09-26,2023-10-27,1533,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2312/AO2312_5m_20230927_20231027.parquet,True,1533.0,matched
ao,ao,AO2401,actual_contract,5m,rqdata,,,2023-10-27,2023-11-28,2046,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2401/AO2401_5m_20231030_20231128.parquet,True,2046.0,matched
ao,ao,AO2402,actual_contract,5m,rqdata,,,2023-11-28,2023-12-26,1860,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2402/AO2402_5m_20231129_20231226.parquet,True,1860.0,matched
ao,ao,AO2403,actual_contract,5m,rqdata,,,2023-12-26,2024-02-21,3066,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2403/AO2403_5m_20231227_20240221.parquet,True,3066.0,matched
ao,ao,AO2404,actual_contract,5m,rqdata,,,2024-02-21,2024-03-14,1488,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2404/AO2404_5m_20240222_20240314.parquet,True,1488.0,matched
ao,ao,AO2405,actual_contract,5m,rqdata,,,2024-03-14,2024-04-12,1719,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2405/AO2405_5m_20240315_20240412.parquet,True,1719.0,matched
ao,ao,AO2406,actual_contract,5m,rqdata,,,2024-04-12,2024-04-30,1116,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2406/AO2406_5m_20240415_20240430.parquet,True,1116.0,matched
ao,ao,AO2407,actual_contract,5m,rqdata,,,2024-05-06,2024-06-13,2508,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2407/AO2407_5m_20240506_20240613.parquet,True,2508.0,matched
ao,ao,AO2408,actual_contract,5m,rqdata,,,2024-06-13,2024-07-03,1302,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2408/AO2408_5m_20240614_20240703.parquet,True,1302.0,matched
ao,ao,AO2409,actual_contract,5m,rqdata,,,2024-07-03,2024-08-06,2232,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2409/AO2409_5m_20240704_20240806.parquet,True,2232.0,matched
ao,ao,AO2410,actual_contract,5m,rqdata,,,2024-08-06,2024-09-02,1767,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2410/AO2410_5m_20240807_20240902.parquet,True,1767.0,matched
ao,ao,AO2411,actual_contract,5m,rqdata,,,2024-09-02,2024-10-15,2136,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2411/AO2411_5m_20240903_20241015.parquet,True,2136.0,matched
ao,ao,AO2412,actual_contract,5m,rqdata,,,2024-10-15,2024-10-21,372,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2412/AO2412_5m_20241016_20241021.parquet,True,372.0,matched
ao,ao,AO2501,actual_contract,5m,rqdata,,,2024-10-21,2024-12-19,3999,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2501/AO2501_5m_20241022_20241219.parquet,True,3999.0,matched
ao,ao,AO2502,actual_contract,5m,rqdata,,,2024-12-19,2025-01-20,1905,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2502/AO2502_5m_20241220_20250120.parquet,True,1905.0,matched
ao,ao,AO2505,actual_contract,5m,rqdata,,,2025-01-20,2025-04-15,4926,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2505/AO2505_5m_20250121_20250415.parquet,True,4926.0,matched
ao,ao,AO2509,actual_contract,5m,rqdata,,,2025-04-15,2025-08-12,7437,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2509/AO2509_5m_20250416_20250812.parquet,True,7437.0,matched
ao,ao,AO2601,actual_contract,5m,rqdata,,,2025-08-12,2025-12-18,7950,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2601/AO2601_5m_20250813_20251218.parquet,True,7950.0,matched
ao,ao,AO2602,actual_contract,5m,rqdata,,,2025-12-18,2025-12-25,465,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2602/AO2602_5m_20251219_20251225.parquet,True,465.0,matched
ao,ao,AO2605,actual_contract,5m,rqdata,,,2025-12-25,2026-04-15,6366,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2605/AO2605_5m_20251226_20260415.parquet,True,6366.0,matched
ao,ao,AO2609,actual_contract,5m,rqdata,,,2026-03-31,2026-07-07,5901,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_5m_20260401_20260707.parquet,True,5901.0,matched
ao,ao,AO2609,actual_contract,5m,rqdata,,,2026-04-15,2026-07-07,5019,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_5m_20260416_20260707.parquet,True,5019.0,matched
ao,ao,ao.MAIN,dominant_main,5m,rqdata,,,2023-06-19,2026-07-07,67626,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_5m_20230103_20260707_v2.parquet,True,67626.0,matched
ao,ao,ao.MAIN,dominant_main,5m,rqdata,,,2023-06-19,2026-07-10,67905,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_5m_20230103_20260711_v2.parquet,True,67905.0,matched
ao,ao,ao.MAIN,dominant_main,5m,rqdata,,,2023-06-19,2026-07-10,67905,1,,summary_only,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ao/contract=ao.MAIN/ao_MAIN_5m_20230103_20260712_v2.parquet,True,67905.0,matched
ao,ao,AO2311,actual_contract,60m,rqdata,,,2023-06-19,2023-09-26,622,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2311/AO2311_60m_20230619_20230926.parquet,True,622.0,matched
ao,ao,AO2312,actual_contract,60m,rqdata,,,2023-09-26,2023-10-27,149,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2312/AO2312_60m_20230927_20231027.parquet,True,149.0,matched
ao,ao,AO2401,actual_contract,60m,rqdata,,,2023-10-27,2023-11-28,198,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2401/AO2401_60m_20231030_20231128.parquet,True,198.0,matched
ao,ao,AO2402,actual_contract,60m,rqdata,,,2023-11-28,2023-12-26,180,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2402/AO2402_60m_20231129_20231226.parquet,True,180.0,matched
ao,ao,AO2403,actual_contract,60m,rqdata,,,2023-12-26,2024-02-21,298,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2403/AO2403_60m_20231227_20240221.parquet,True,298.0,matched
ao,ao,AO2404,actual_contract,60m,rqdata,,,2024-02-21,2024-03-14,144,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2404/AO2404_60m_20240222_20240314.parquet,True,144.0,matched
ao,ao,AO2405,actual_contract,60m,rqdata,,,2024-03-14,2024-04-12,167,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2405/AO2405_60m_20240315_20240412.parquet,True,167.0,matched
ao,ao,AO2406,actual_contract,60m,rqdata,,,2024-04-12,2024-04-30,108,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2406/AO2406_60m_20240415_20240430.parquet,True,108.0,matched
ao,ao,AO2407,actual_contract,60m,rqdata,,,2024-05-06,2024-06-13,244,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2407/AO2407_60m_20240506_20240613.parquet,True,244.0,matched
ao,ao,AO2408,actual_contract,60m,rqdata,,,2024-06-13,2024-07-03,126,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2408/AO2408_60m_20240614_20240703.parquet,True,126.0,matched
ao,ao,AO2409,actual_contract,60m,rqdata,,,2024-07-03,2024-08-06,216,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2409/AO2409_60m_20240704_20240806.parquet,True,216.0,matched
ao,ao,AO2410,actual_contract,60m,rqdata,,,2024-08-06,2024-09-02,171,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2410/AO2410_60m_20240807_20240902.parquet,True,171.0,matched
ao,ao,AO2411,actual_contract,60m,rqdata,,,2024-09-02,2024-10-15,208,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2411/AO2411_60m_20240903_20241015.parquet,True,208.0,matched
ao,ao,AO2412,actual_contract,60m,rqdata,,,2024-10-15,2024-10-21,36,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ao/contract=AO2412/AO2412_60m_20241016_20241021.parquet,True,36.0,matched
