profile_id,instrument_symbol,contract_code,period,contract_role,target_start,target_end,target_ranges,lineage_required,evidence_source
long_horizon_daily_v1,sf,sf.MAIN,1d,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sf,sf.MAIN,1w,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sh,sh.MAIN,1d,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sh,sh.MAIN,1w,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,si,si.MAIN,1d,dominant_main,2022-12-22,2026-07-10,"[[""2022-12-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,si,si.MAIN,1w,dominant_main,2022-12-23,2026-07-10,"[[""2022-12-23"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sm,sm.MAIN,1d,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sm,sm.MAIN,1w,dominant_main,2014-08-08,2026-07-10,"[[""2014-08-08"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sn,sn.MAIN,1d,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sn,sn.MAIN,1w,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sp,sp.MAIN,1d,dominant_main,2018-11-27,2026-07-10,"[[""2018-11-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sp,sp.MAIN,1w,dominant_main,2018-11-30,2026-07-10,"[[""2018-11-30"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sr,sr.MAIN,1d,dominant_main,2006-01-06,2026-07-10,"[[""2006-01-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sr,sr.MAIN,1w,dominant_main,2006-01-06,2026-07-10,"[[""2006-01-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ss,ss.MAIN,1d,dominant_main,2019-09-25,2026-07-10,"[[""2019-09-25"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ss,ss.MAIN,1w,dominant_main,2019-09-27,2026-07-10,"[[""2019-09-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,t,t.MAIN,1d,dominant_main,2015-03-20,2026-07-10,"[[""2015-03-20"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,t,t.MAIN,1w,dominant_main,2015-03-20,2026-07-10,"[[""2015-03-20"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ta,ta.MAIN,1d,dominant_main,2006-12-18,2026-07-10,"[[""2006-12-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ta,ta.MAIN,1w,dominant_main,2006-12-22,2026-07-10,"[[""2006-12-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,tf,tf.MAIN,1d,dominant_main,2013-09-06,2026-07-10,"[[""2013-09-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,tf,tf.MAIN,1w,dominant_main,2013-09-06,2026-07-10,"[[""2013-09-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,tl,tl.MAIN,1d,dominant_main,2023-04-21,2026-07-10,"[[""2023-04-21"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,tl,tl.MAIN,1w,dominant_main,2023-04-21,2026-07-10,"[[""2023-04-21"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ts,ts.MAIN,1d,dominant_main,2018-08-17,2026-07-10,"[[""2018-08-17"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ts,ts.MAIN,1w,dominant_main,2018-08-17,2026-07-10,"[[""2018-08-17"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ur,ur.MAIN,1d,dominant_main,2019-08-09,2026-07-10,"[[""2019-08-09"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ur,ur.MAIN,1w,dominant_main,2019-08-09,2026-07-10,"[[""2019-08-09"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,v,v.MAIN,1d,dominant_main,2009-05-25,2026-07-10,"[[""2009-05-25"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,v,v.MAIN,1w,dominant_main,2009-05-27,2026-07-10,"[[""2009-05-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,v_f,v_f.MAIN,1d,dominant_main,2025-10-29,2026-07-10,"[[""2025-10-29"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,v_f,v_f.MAIN,1w,dominant_main,2025-10-31,2026-07-10,"[[""2025-10-31"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,wh,wh.MAIN,1d,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,wh,wh.MAIN,1w,dominant_main,2012-07-27,2026-07-10,"[[""2012-07-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,wr,wr.MAIN,1d,dominant_main,2009-03-27,2026-07-10,"[[""2009-03-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,wr,wr.MAIN,1w,dominant_main,2009-03-27,2026-07-10,"[[""2009-03-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,y,y.MAIN,1d,dominant_main,2006-01-09,2026-07-10,"[[""2006-01-09"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,y,y.MAIN,1w,dominant_main,2006-01-13,2026-07-10,"[[""2006-01-13"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,zc,zc.MAIN,1d,dominant_main,2015-05-18,2026-07-10,"[[""2015-05-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,zc,zc.MAIN,1w,dominant_main,2015-05-22,2026-07-10,"[[""2015-05-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,zn,zn.MAIN,1d,dominant_main,2007-03-26,2026-07-10,"[[""2007-03-26"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,zn,zn.MAIN,1w,dominant_main,2007-03-30,2026-07-10,"[[""2007-03-30"",""2026-07-10""]]",False,audit_v2_expected_windows
live_observation_v1,jm,jm.MAIN,15m,dominant_main,2023-01-03,2026-07-10,"[[""2023-01-03"",""2026-07-10""]]",False,consumer_target_matrix
live_observation_v1,jm,jm.MAIN,1m,dominant_main,2023-01-03,2026-07-10,"[[""2023-01-03"",""2026-07-10""]]",False,consumer_target_matrix
live_observation_v1,jm,jm.MAIN,5m,dominant_main,2023-01-03,2026-07-10,"[[""2023-01-03"",""2026-07-10""]]",False,consumer_target_matrix
