anomaly_type,physical_path,repair_type,needs_new_data_version,followup_task,canonical_file_id
missing_physical_file,/Volumes/扩展盘/guiyi-quant-workstation/experiments/rqdata_sample_acceptance/output/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_5m_20250102_20251231.parquet,supersede,false,DIRECTION-A3-APPLY-JM-EXPERIMENT-CLEANUP,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
quality_warning,,no_action,false,accepted_warning,
multi_primary_inventory,/Volumes/扩展盘/guiyi-quant-workstation/data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv,supersede,false,DIRECTION-A3-APPLY-DUP-SUPERSEDE,
