profile_id,instrument_symbol,contract_code,period,market_data_file_id,checksum,checksum_ok
intraday_research_v1,im,im.MAIN,60m,56193,37b4d7d74c90e1705808026ea7fb125b9ad55e2bd214a777aa723bbf69625b75,True
intraday_research_v1,j,j.MAIN,15m,56195,cf2956f87a38d8cdb1b4c98ebd89ec372d00fcd70ab5e719103457aeaef17052,True
intraday_research_v1,j,j.MAIN,1d,56478,1ab0d032d1b4454247814acf00424d73c0cc3f7b5832aa0e0e8bd9f9ef88fef0,True
intraday_research_v1,j,j.MAIN,1m,56007,bf518e2c29f2c549bd5d6a07d10b1a79df40cc2d0b6a7e7b40a40cf96a7fe9e1,True
intraday_research_v1,j,j.MAIN,30m,56196,d29550e17d8418e4674b7bdaef80f3699956949b1dc35d7089232aa29baaca5d,True
intraday_research_v1,j,j.MAIN,5m,56194,1f120afccc7fa2b0d4fd1be0925bba5955996ee8c2252d22c8a6b7e1b427527e,True
intraday_research_v1,j,j.MAIN,60m,56197,a9885587aacfefa21002103d4756dccffdd66210c44a003d49643821872136d6,True
intraday_research_v1,jd,jd.MAIN,15m,56199,5980e097f2dbdcec5b113f805bb69f4afc034f7fb0f80d42503162158dc5210d,True
intraday_research_v1,jd,jd.MAIN,1d,56480,b8b9ea70f0d45bd415c57c0c97a69c518f72f8bafe2e377df9d5363051372f18,True
intraday_research_v1,jd,jd.MAIN,1m,56008,a2cb3a36c7023d88c93d9fc36e2bb628d3e95fd054154c50c2a7580c10b26a01,True
intraday_research_v1,jd,jd.MAIN,30m,56200,b8b2a681c7174c81d4250a4e746d05d0e1f1cfe2c9ca51f1e4219a56c666f7f7,True
intraday_research_v1,jd,jd.MAIN,5m,56198,7efdccc48770f318cdf8bce995ea172a8b7898f33fee1040405d81b9aa623025,True
intraday_research_v1,jd,jd.MAIN,60m,56201,181528da76f63da3de1d1d8e3ec8f2aa6ddf2c9b4f7aeff91b39f255634ebac0,True
intraday_research_v1,jr,jr.MAIN,15m,56203,63c846dfde2b94f6e5f456ff11f60f318e5d0dd00d676b755913839260eb192a,True
intraday_research_v1,jr,jr.MAIN,1d,55864,3a9f30b15d440f4a8d729af929739fd036c4eae3b0ddaae6f226b93cc4c13e06,True
intraday_research_v1,jr,jr.MAIN,1m,56010,aaf9639f1cb7ee3c7454ecfa9825e723e9331bd5895552e223c2834e0452c042,True
intraday_research_v1,jr,jr.MAIN,30m,56204,3415bff971efc76bbc3b7862c1da9b74a080a1bf78e5eabf6b824442c8c267ab,True
intraday_research_v1,jr,jr.MAIN,5m,56202,0ea4848a73a47bebeab35425e95a3b6a443ca659d53f91386f080d954aff7593,True
intraday_research_v1,jr,jr.MAIN,60m,56205,c76e2d6a89c91bcc5cb9a5563dd36e8c7243ed5735fb015b8cc2c5ee909aabb2,True
