target_id,requirement_level,consumer,profile_id,product,contract_role,period,target_start,target_end,effective_target_end,calendar_boundary_status,source_1m_file_id,source_1m_path,source_1m_version,source_1m_checksum,source_checksum_status,source_1m_quality,derived_file_id,derived_path,derived_version,derived_data_role,derived_quality,physical_min_datetime,physical_max_datetime,window_class,source_interval,source_bar_count_status,session_boundary_status,source_gap_count,recomputed_row_count,content_comparison_status,checksum_status,lineage_status,coverage_status,active_binding_status,recommended_action
profile_eligible:profile_registry:hc:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,hc,dominant_main,1m,,2026-07-10,2026-07-10,verified,82755,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1m_20140321_20260711_v2.parquet,rqdata_hc_standard_1m_20140321_20260711_v2,7925dcbcf09dc6f6db09c73269f9feb514c9c48eec543cdd8dcae619652fd1c1,matched,passed,,,,,,2014-03-21T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:hc:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,hc,dominant_main,30m,,2026-07-10,2026-07-10,verified,82755,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1m_20140321_20260711_v2.parquet,rqdata_hc_standard_1m_20140321_20260711_v2,7925dcbcf09dc6f6db09c73269f9feb514c9c48eec543cdd8dcae619652fd1c1,matched,passed,102817,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_30m_20140321_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_hc_30m_20140321_20260710,candidate,passed,2014-03-21T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:hc:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,hc,dominant_main,5m,,2026-07-10,2026-07-10,verified,82755,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1m_20140321_20260711_v2.parquet,rqdata_hc_standard_1m_20140321_20260711_v2,7925dcbcf09dc6f6db09c73269f9feb514c9c48eec543cdd8dcae619652fd1c1,matched,passed,102818,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_5m_20140321_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_hc_5m_20140321_20260710,candidate,passed,2014-03-21T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:hc:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,hc,dominant_main,60m,,2026-07-10,2026-07-10,verified,82755,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_1m_20140321_20260711_v2.parquet,rqdata_hc_standard_1m_20140321_20260711_v2,7925dcbcf09dc6f6db09c73269f9feb514c9c48eec543cdd8dcae619652fd1c1,matched,passed,102819,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_60m_20140321_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_hc_60m_20140321_20260710,candidate,passed,2014-03-21T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:i:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,i,dominant_main,15m,,2026-07-10,2026-07-10,verified,82794,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1m_20131018_20260711_v2.parquet,rqdata_i_standard_1m_20131018_20260711_v2,ba498f0014ef9714fb8f998b316e8860e3cc68f394be601d36925ebc655227cc,matched,passed,102820,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_15m_20131018_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_i_15m_20131018_20260710,candidate,passed,2013-10-18T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:i:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,i,dominant_main,1d,,2026-07-10,2026-07-10,verified,82794,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1m_20131018_20260711_v2.parquet,rqdata_i_standard_1m_20131018_20260711_v2,ba498f0014ef9714fb8f998b316e8860e3cc68f394be601d36925ebc655227cc,matched,passed,82702,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1d_20131018_20260711_v2.parquet,rqdata_i_standard_1d_20131018_20260711_v2,primary,passed,2013-10-18T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:i:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,i,dominant_main,1m,,2026-07-10,2026-07-10,verified,82794,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1m_20131018_20260711_v2.parquet,rqdata_i_standard_1m_20131018_20260711_v2,ba498f0014ef9714fb8f998b316e8860e3cc68f394be601d36925ebc655227cc,matched,passed,,,,,,2013-10-18T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:i:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,i,dominant_main,30m,,2026-07-10,2026-07-10,verified,82794,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1m_20131018_20260711_v2.parquet,rqdata_i_standard_1m_20131018_20260711_v2,ba498f0014ef9714fb8f998b316e8860e3cc68f394be601d36925ebc655227cc,matched,passed,102821,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_30m_20131018_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_i_30m_20131018_20260710,candidate,passed,2013-10-18T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:i:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,i,dominant_main,5m,,2026-07-10,2026-07-10,verified,82794,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1m_20131018_20260711_v2.parquet,rqdata_i_standard_1m_20131018_20260711_v2,ba498f0014ef9714fb8f998b316e8860e3cc68f394be601d36925ebc655227cc,matched,passed,102822,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_5m_20131018_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_i_5m_20131018_20260710,candidate,passed,2013-10-18T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:i:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,i,dominant_main,60m,,2026-07-10,2026-07-10,verified,82794,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_1m_20131018_20260711_v2.parquet,rqdata_i_standard_1m_20131018_20260711_v2,ba498f0014ef9714fb8f998b316e8860e3cc68f394be601d36925ebc655227cc,matched,passed,102823,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=i/contract=i.MAIN/i_MAIN_60m_20131018_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_i_60m_20131018_20260710,candidate,passed,2013-10-18T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ic:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ic,dominant_main,15m,,2026-07-10,2026-07-10,verified,82746,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1m_20150416_20260711_v2.parquet,rqdata_ic_standard_1m_20150416_20260711_v2,44dcb06f18cc5d55cf109223942b1def32b1ac8e03e3940fb3a4292a0692c469,matched,passed,102824,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_15m_20150416_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ic_15m_20150416_20260710,candidate,passed,2015-04-16T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ic:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ic,dominant_main,1d,,2026-07-10,2026-07-10,verified,82746,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1m_20150416_20260711_v2.parquet,rqdata_ic_standard_1m_20150416_20260711_v2,44dcb06f18cc5d55cf109223942b1def32b1ac8e03e3940fb3a4292a0692c469,matched,passed,82716,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1d_20150416_20260711_v2.parquet,rqdata_ic_standard_1d_20150416_20260711_v2,primary,passed,2015-04-16T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ic:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ic,dominant_main,1m,,2026-07-10,2026-07-10,verified,82746,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1m_20150416_20260711_v2.parquet,rqdata_ic_standard_1m_20150416_20260711_v2,44dcb06f18cc5d55cf109223942b1def32b1ac8e03e3940fb3a4292a0692c469,matched,passed,,,,,,2015-04-16T09:16:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ic:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ic,dominant_main,30m,,2026-07-10,2026-07-10,verified,82746,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1m_20150416_20260711_v2.parquet,rqdata_ic_standard_1m_20150416_20260711_v2,44dcb06f18cc5d55cf109223942b1def32b1ac8e03e3940fb3a4292a0692c469,matched,passed,102825,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_30m_20150416_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ic_30m_20150416_20260710,candidate,passed,2015-04-16T09:45:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ic:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ic,dominant_main,5m,,2026-07-10,2026-07-10,verified,82746,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1m_20150416_20260711_v2.parquet,rqdata_ic_standard_1m_20150416_20260711_v2,44dcb06f18cc5d55cf109223942b1def32b1ac8e03e3940fb3a4292a0692c469,matched,passed,102826,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_5m_20150416_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ic_5m_20150416_20260710,candidate,passed,2015-04-16T09:20:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ic:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ic,dominant_main,60m,,2026-07-10,2026-07-10,verified,82746,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_1m_20150416_20260711_v2.parquet,rqdata_ic_standard_1m_20150416_20260711_v2,44dcb06f18cc5d55cf109223942b1def32b1ac8e03e3940fb3a4292a0692c469,matched,passed,102827,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_60m_20150416_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ic_60m_20150416_20260710,candidate,passed,2015-04-16T10:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:if:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,if,dominant_main,15m,,2026-07-10,2026-07-10,verified,82780,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1m_20100416_20260711_v2.parquet,rqdata_if_standard_1m_20100416_20260711_v2,49b3e1f617ae89f5ab56e5c48170a2ce97f952aeb1cd3f67c145a9149dc8bce6,matched,passed,102828,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_15m_20100416_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_if_15m_20100416_20260710,candidate,passed,2010-04-16T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:if:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,if,dominant_main,1d,,2026-07-10,2026-07-10,verified,82780,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1m_20100416_20260711_v2.parquet,rqdata_if_standard_1m_20100416_20260711_v2,49b3e1f617ae89f5ab56e5c48170a2ce97f952aeb1cd3f67c145a9149dc8bce6,matched,passed,82687,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1d_20100416_20260711_v2.parquet,rqdata_if_standard_1d_20100416_20260711_v2,primary,passed,2010-04-16T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:if:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,if,dominant_main,1m,,2026-07-10,2026-07-10,verified,82780,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1m_20100416_20260711_v2.parquet,rqdata_if_standard_1m_20100416_20260711_v2,49b3e1f617ae89f5ab56e5c48170a2ce97f952aeb1cd3f67c145a9149dc8bce6,matched,passed,,,,,,2010-04-16T09:16:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:if:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,if,dominant_main,30m,,2026-07-10,2026-07-10,verified,82780,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1m_20100416_20260711_v2.parquet,rqdata_if_standard_1m_20100416_20260711_v2,49b3e1f617ae89f5ab56e5c48170a2ce97f952aeb1cd3f67c145a9149dc8bce6,matched,passed,102829,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_30m_20100416_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_if_30m_20100416_20260710,candidate,passed,2010-04-16T09:45:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:if:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,if,dominant_main,5m,,2026-07-10,2026-07-10,verified,82780,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1m_20100416_20260711_v2.parquet,rqdata_if_standard_1m_20100416_20260711_v2,49b3e1f617ae89f5ab56e5c48170a2ce97f952aeb1cd3f67c145a9149dc8bce6,matched,passed,102830,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_5m_20100416_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_if_5m_20100416_20260710,candidate,passed,2010-04-16T09:20:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:if:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,if,dominant_main,60m,,2026-07-10,2026-07-10,verified,82780,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_1m_20100416_20260711_v2.parquet,rqdata_if_standard_1m_20100416_20260711_v2,49b3e1f617ae89f5ab56e5c48170a2ce97f952aeb1cd3f67c145a9149dc8bce6,matched,passed,102831,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_60m_20100416_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_if_60m_20100416_20260710,candidate,passed,2010-04-16T10:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ih:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ih,dominant_main,15m,,2026-07-10,2026-07-10,verified,82747,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_1m_20150416_20260711_v2.parquet,rqdata_ih_standard_1m_20150416_20260711_v2,5db53652cf3614126310275fdee2ff2050deb9f45452cfc0af5158be8eb9d1c0,matched,passed,102832,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_15m_20150416_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ih_15m_20150416_20260710,candidate,passed,2015-04-16T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
