residual_scope,product,contract_role,contract,period,physical_path,status,reason,db_record_count,recommended_next_task
physical_evidence,pp_f,dominant_main,pp_f.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_5m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp_f,dominant_main,pp_f.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_60m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp_f,dominant_main,pp_f.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_60m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,actual_contract,PP2005,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP2005/PP2005_1w_20191209_20200102.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,actual_contract,PP2609,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=pp/contract=PP2609/PP2609_15m_20260410_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,actual_contract,PP2609,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp/contract=PP2609/PP2609_1m_20260410_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,actual_contract,PP2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp/contract=PP2609/PP2609_30m_20260410_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,actual_contract,PP2609,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp/contract=PP2609/PP2609_5m_20260410_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,actual_contract,PP2609,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp/contract=PP2609/PP2609_60m_20260410_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1d_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1d_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1w_20200102_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1w_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1w_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1w_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_30m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_30m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_5m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_5m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_60m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pp,dominant_main,pp.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_60m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,actual_contract,PR2609,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pr/contract=PR2609/PR2609_15m_20260602_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,actual_contract,PR2609,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pr/contract=PR2609/PR2609_1m_20260602_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,actual_contract,PR2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pr/contract=PR2609/PR2609_30m_20260602_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,actual_contract,PR2609,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pr/contract=PR2609/PR2609_5m_20260602_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,actual_contract,PR2609,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pr/contract=PR2609/PR2609_60m_20260602_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1d_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1d_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1w_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1w_20230103_20260710_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,1w,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1w_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_30m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_30m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_5m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_5m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_60m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,pr,dominant_main,pr.MAIN,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_60m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ps,actual_contract,PS2609,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=ps/contract=PS2609/PS2609_15m_20260520_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ps,actual_contract,PS2609,1m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=ps/contract=PS2609/PS2609_1m_20260520_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ps,actual_contract,PS2609,30m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=ps/contract=PS2609/PS2609_30m_20260520_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ps,actual_contract,PS2609,5m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=GFEX/symbol=ps/contract=PS2609/PS2609_5m_20260520_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ps,actual_contract,PS2609,60m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=GFEX/symbol=ps/contract=PS2609/PS2609_60m_20260520_20260707.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ps,dominant_main,ps.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=ps/contract=ps.MAIN/ps_MAIN_15m_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ps,dominant_main,ps.MAIN,15m,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=ps/contract=ps.MAIN/ps_MAIN_15m_20230103_20260711_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
physical_evidence,ps,dominant_main,ps.MAIN,1d,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=ps/contract=ps.MAIN/ps_MAIN_1d_20230103_20260707_v2.parquet,unregistered,primary_physical_evidence_without_exact_db_record,0,B2-04A-registration-applicability-triage
