residual_scope,product,contract_role,contract,period,source_role,physical_path,status,reason,expected_start,expected_end,observed_start,observed_end,checksum_status,recommended_next_task
expected_coverage,ru,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ru,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sa,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2019-12-06,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sa,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2019-12-06,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sa,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2019-12-06,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sa,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2019-12-06,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sc,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2018-03-26,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sc,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2018-03-26,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sc,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2018-03-26,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sc,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2018-03-26,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sf,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2014-08-08,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sf,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2014-08-08,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sf,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2014-08-08,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sf,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2014-08-08,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sm,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2014-08-08,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sm,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2014-08-08,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sm,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2014-08-08,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sm,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2014-08-08,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sn,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2015-03-27,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sn,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2015-03-27,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sn,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2015-03-27,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sn,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2015-03-27,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sp,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2018-11-27,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sp,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2018-11-27,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sp,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2018-11-27,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sp,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2018-11-27,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sr,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sr,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sr,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,sr,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ss,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2019-09-25,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ss,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2019-09-25,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ss,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2019-09-25,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ss,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2019-09-25,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,t,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2015-03-20,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,t,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2015-03-20,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,t,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2015-03-20,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,t,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2015-03-20,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ta,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ta,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ta,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ta,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,tf,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2013-09-06,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,tf,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2013-09-06,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,tf,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2013-09-06,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,tf,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2013-09-06,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ts,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2018-08-17,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ts,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2018-08-17,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ts,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2018-08-17,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ts,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2018-08-17,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ur,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2019-08-09,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ur,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2019-08-09,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ur,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2019-08-09,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,ur,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2019-08-09,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,v,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,v,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,v,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,v,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,wh,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2012-07-24,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,wh,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2012-07-24,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,wh,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2012-07-24,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,wh,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2012-07-24,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,wr,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,wr,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,wr,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,wr,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,y,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,y,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,y,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,y,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,zc,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2015-05-18,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,zc,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2015-05-18,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,zc,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2015-05-18,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,zc,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2015-05-18,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,zn,dominant_main,,15m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,zn,dominant_main,,30m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,zn,dominant_main,,5m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
expected_coverage,zn,dominant_main,,60m,derived_from_1m,,partial,expected_window_partial,2010-01-04,2026-07-10,2020-01-02,,,B2-04A-physical-coverage-triage
file_integrity,ad,actual_contract,AD2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ad/contract=AD2609/AD2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ad,actual_contract,AD2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ad/contract=AD2609/AD2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ad,actual_contract,AD2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ad/contract=AD2609/AD2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ad,actual_contract,AD2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ad/contract=AD2609/AD2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ad,actual_contract,AD2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ad/contract=AD2609/AD2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ad,actual_contract,AD2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ad/contract=AD2609/AD2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,ad,dominant_main,ad.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ad/contract=ad.MAIN/ad_MAIN_1w_20230103_20260707_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2025-06-13T00:00:00,2026-07-03T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ag,actual_contract,AG1312,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=AG1312/AG1312_1w_20130508_20131126.parquet,blocked,"[""checksum_declared_conflict""]",,,2013-05-17T00:00:00,2013-11-22T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ag,actual_contract,AG1406,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=AG1406/AG1406_1w_20131127_20140512.parquet,blocked,"[""checksum_declared_conflict""]",,,2013-12-06T00:00:00,2014-05-09T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ag,actual_contract,AG1412,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=AG1412/AG1412_1w_20140513_20141105.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-05-23T00:00:00,2014-10-31T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ag,actual_contract,AG1506,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=AG1506/AG1506_1w_20141106_20150506.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-11-14T00:00:00,2015-04-30T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ag,actual_contract,AG1512,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=AG1512/AG1512_1w_20150507_20151117.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-05-15T00:00:00,2015-11-13T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ag,actual_contract,AG1606,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=AG1606/AG1606_1w_20151118_20160509.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-11-27T00:00:00,2016-05-06T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ag,actual_contract,AG1612,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=AG1612/AG1612_1w_20160510_20161110.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-05-20T00:00:00,2016-11-04T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ag,actual_contract,AG1706,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=AG1706/AG1706_1w_20161111_20170510.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-11-18T00:00:00,2017-05-05T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,ag,actual_contract,AG1712,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=ag/contract=AG1712/AG1712_1w_20170511_20171121.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-05-19T00:00:00,2017-11-17T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
