product,contract,week_end,issue,pre_first_owner,fields,details
PR,PR2512,2025-02-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-02-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-02-25"", ""2025-02-26"", ""2025-02-27""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-03-07,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-03-07"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-03-07""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-03-14,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-03-14"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-03-10"", ""2025-03-14""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-03-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-03-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-03-18"", ""2025-03-19"", ""2025-03-20"", ""2025-03-21""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-03-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-03-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-03-24"", ""2025-03-25"", ""2025-03-27"", ""2025-03-28""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-04-03,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-03"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-03-31"", ""2025-04-01"", ""2025-04-02""], ""daily_count"": 4, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-04-11,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-11"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-04-11""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-04-18,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-18"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-04-14""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-04-25,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-25"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-04-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-04-30""], ""daily_count"": 3, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-05-09,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-05-09"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-05-16,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-05-16"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-05-13""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-05-23,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-05-23"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-05-21""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-05-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-05-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-06-06,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-06-06"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-06-13,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-06-13"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-06-20,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-06-20"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-06-27,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-06-27"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-07-04,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-07-04"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-07-11,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-07-11"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-07-10""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2512,2025-07-18,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-07-18"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-07-25,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-07-25"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-08-01,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-01"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-08-08,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-08"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-08-15,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-15"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-08-22,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-22"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-08-29,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-29"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-09-05,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-05"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-09-12,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-12"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-09-19,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-19"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-09-26,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-26"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-09-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 2, ""missing_week_type"": ""NORMAL""}"
PR,PR2512,2025-10-10,D1_W1_VALUE_CONFLICT,False,turnover,"{""week_end"": ""2025-10-10"", ""stored_weekly"": true, ""pre_first_owner"": false, ""kind"": ""D1_W1_VALUE_CONFLICT"", ""fields"": [""turnover""], ""strict_no_trade_days"": [], ""stored"": {""open"": ""5738.000000000000000000"", ""high"": ""5762.000000000000000000"", ""low"": ""5656.000000000000000000"", ""close"": ""5668.000000000000000000"", ""volume"": ""63934.000000000000000000"", ""turnover"": ""5475457020.000000000000000000"", ""open_interest"": ""24189.000000000000000000""}, ""expected"": {""open"": ""5738.000000000000000000"", ""high"": ""5762.000000000000000000"", ""low"": ""5656.000000000000000000"", ""close"": ""5668.000000000000000000"", ""volume"": ""63934.000000000000000000"", ""turnover"": ""5475201720.000000000000000000"", ""open_interest"": ""24189.000000000000000000""}}"
PR,PR2601,2025-01-17,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-01-17"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-01-16"", ""2025-01-17""], ""daily_count"": 2, ""missing_week_type"": ""ALL_NO_TRADE""}"
PR,PR2601,2025-01-24,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-01-24"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-01-20"", ""2025-01-21"", ""2025-01-22"", ""2025-01-23"", ""2025-01-24""], ""daily_count"": 5, ""missing_week_type"": ""ALL_NO_TRADE""}"
PR,PR2601,2025-01-27,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-01-27"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-01-27""], ""daily_count"": 1, ""missing_week_type"": ""ALL_NO_TRADE""}"
PR,PR2601,2025-02-07,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-02-07"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-02-05"", ""2025-02-06"", ""2025-02-07""], ""daily_count"": 3, ""missing_week_type"": ""ALL_NO_TRADE""}"
PR,PR2601,2025-02-14,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-02-14"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-02-10"", ""2025-02-11"", ""2025-02-12"", ""2025-02-13"", ""2025-02-14""], ""daily_count"": 5, ""missing_week_type"": ""ALL_NO_TRADE""}"
PR,PR2601,2025-02-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-02-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-02-17"", ""2025-02-18"", ""2025-02-19"", ""2025-02-20"", ""2025-02-21""], ""daily_count"": 5, ""missing_week_type"": ""ALL_NO_TRADE""}"
PR,PR2601,2025-02-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-02-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-02-25"", ""2025-02-27""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2601,2025-03-07,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-03-07"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-03-07""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2601,2025-03-14,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-03-14"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-03-10""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2601,2025-03-21,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-03-21"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-03-18"", ""2025-03-19"", ""2025-03-20"", ""2025-03-21""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2601,2025-03-28,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-03-28"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-03-24"", ""2025-03-25"", ""2025-03-27""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2601,2025-04-03,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-03"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2025-04-01"", ""2025-04-02""], ""daily_count"": 4, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PR,PR2601,2025-04-11,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-11"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-04-18,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-18"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-04-25,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-25"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-04-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-04-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 3, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-05-09,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-05-09"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-05-16,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-05-16"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-05-23,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-05-23"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-05-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-05-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-06-06,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-06-06"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-06-13,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-06-13"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-06-20,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-06-20"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-06-27,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-06-27"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-07-04,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-07-04"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-07-11,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-07-11"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-07-18,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-07-18"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-07-25,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-07-25"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-08-01,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-01"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-08-08,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-08"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-08-15,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-15"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-08-22,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-22"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-08-29,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-08-29"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-09-05,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-05"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-09-12,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-12"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-09-19,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-19"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-09-26,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-26"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-09-30,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-09-30"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 2, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-10-10,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2025-10-10"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 2, ""missing_week_type"": ""NORMAL""}"
PR,PR2601,2025-10-17,D1_W1_VALUE_CONFLICT,False,turnover,"{""week_end"": ""2025-10-17"", ""stored_weekly"": true, ""pre_first_owner"": false, ""kind"": ""D1_W1_VALUE_CONFLICT"", ""fields"": [""turnover""], ""strict_no_trade_days"": [], ""stored"": {""open"": ""5618.000000000000000000"", ""high"": ""5650.000000000000000000"", ""low"": ""5512.000000000000000000"", ""close"": ""5522.000000000000000000"", ""volume"": ""204391.000000000000000000"", ""turnover"": ""17053390290.000000000000000000"", ""open_interest"": ""37178.000000000000000000""}, ""expected"": {""open"": ""5618.000000000000000000"", ""high"": ""5650.000000000000000000"", ""low"": ""5512.000000000000000000"", ""close"": ""5522.000000000000000000"", ""volume"": ""204391.000000000000000000"", ""turnover"": ""17052491990.000000000000000000"", ""open_interest"": ""37178.000000000000000000""}}"
