product,contract,contract_role,period,expected_start,expected_end,target_reason
al,AL0912,actual_contract,1d,2009-08-25,2009-10-20,main_contract_map_rank1_effective_range
al,AL1001,actual_contract,1d,2009-10-21,2009-11-16,main_contract_map_rank1_effective_range
al,AL1002,actual_contract,1d,2009-11-17,2009-12-07,main_contract_map_rank1_effective_range
al,AL1003,actual_contract,1d,2009-12-08,2009-12-29,main_contract_map_rank1_effective_range
al,AL1004,actual_contract,1d,2009-12-30,2010-01-26,main_contract_map_rank1_effective_range
al,AL1004,actual_contract,1m,2010-01-04,2010-01-26,main_contract_map_rank1_effective_range
al,AL1005,actual_contract,1d,2010-01-27,2010-03-05,main_contract_map_rank1_effective_range
al,AL1005,actual_contract,1m,2010-01-27,2010-03-05,main_contract_map_rank1_effective_range
al,AL1006,actual_contract,1d,2010-03-08,2010-04-09,main_contract_map_rank1_effective_range
al,AL1006,actual_contract,1m,2010-03-08,2010-04-09,main_contract_map_rank1_effective_range
al,AL1007,actual_contract,1d,2010-04-12,2010-05-17,main_contract_map_rank1_effective_range
al,AL1007,actual_contract,1m,2010-04-12,2010-05-17,main_contract_map_rank1_effective_range
al,AL1008,actual_contract,1d,2010-05-18,2010-06-07,main_contract_map_rank1_effective_range
al,AL1008,actual_contract,1m,2010-05-18,2010-06-07,main_contract_map_rank1_effective_range
al,AL1009,actual_contract,1d,2010-06-08,2010-07-16,main_contract_map_rank1_effective_range
al,AL1009,actual_contract,1m,2010-06-08,2010-07-16,main_contract_map_rank1_effective_range
al,AL1010,actual_contract,1d,2010-07-19,2010-08-04,main_contract_map_rank1_effective_range
al,AL1010,actual_contract,1m,2010-07-19,2010-08-04,main_contract_map_rank1_effective_range
al,AL1011,actual_contract,1d,2010-08-05,2010-09-01,main_contract_map_rank1_effective_range
al,AL1011,actual_contract,1m,2010-08-05,2010-09-01,main_contract_map_rank1_effective_range
al,AL1012,actual_contract,1d,2010-09-02,2010-10-11,main_contract_map_rank1_effective_range
al,AL1012,actual_contract,1m,2010-09-02,2010-10-11,main_contract_map_rank1_effective_range
al,AL1101,actual_contract,1d,2010-10-12,2010-11-05,main_contract_map_rank1_effective_range
al,AL1101,actual_contract,1m,2010-10-12,2010-11-05,main_contract_map_rank1_effective_range
al,AL1102,actual_contract,1d,2010-11-08,2010-12-07,main_contract_map_rank1_effective_range
al,AL1102,actual_contract,1m,2010-11-08,2010-12-07,main_contract_map_rank1_effective_range
al,AL1103,actual_contract,1d,2010-12-08,2011-01-12,main_contract_map_rank1_effective_range
al,AL1103,actual_contract,1m,2010-12-08,2011-01-12,main_contract_map_rank1_effective_range
al,AL1104,actual_contract,1d,2011-01-13,2011-02-21,main_contract_map_rank1_effective_range
al,AL1104,actual_contract,1m,2011-01-13,2011-02-21,main_contract_map_rank1_effective_range
al,AL1105,actual_contract,1d,2011-02-22,2011-03-31,main_contract_map_rank1_effective_range
al,AL1105,actual_contract,1m,2011-02-22,2011-03-31,main_contract_map_rank1_effective_range
al,AL1106,actual_contract,1d,2011-04-01,2011-05-03,main_contract_map_rank1_effective_range
al,AL1106,actual_contract,1m,2011-04-01,2011-05-03,main_contract_map_rank1_effective_range
al,AL1107,actual_contract,1d,2011-05-04,2011-06-07,main_contract_map_rank1_effective_range
al,AL1107,actual_contract,1m,2011-05-04,2011-06-07,main_contract_map_rank1_effective_range
al,AL1108,actual_contract,1d,2011-06-08,2011-07-01,main_contract_map_rank1_effective_range
al,AL1108,actual_contract,1m,2011-06-08,2011-07-01,main_contract_map_rank1_effective_range
al,AL1109,actual_contract,1d,2011-07-04,2011-07-20,main_contract_map_rank1_effective_range
al,AL1109,actual_contract,1m,2011-07-04,2011-07-20,main_contract_map_rank1_effective_range
al,AL1110,actual_contract,1d,2011-07-21,2011-08-19,main_contract_map_rank1_effective_range
al,AL1110,actual_contract,1m,2011-07-21,2011-08-19,main_contract_map_rank1_effective_range
al,AL1111,actual_contract,1d,2011-08-22,2011-09-23,main_contract_map_rank1_effective_range
al,AL1111,actual_contract,1m,2011-08-22,2011-09-23,main_contract_map_rank1_effective_range
al,AL1112,actual_contract,1d,2011-09-26,2011-10-27,main_contract_map_rank1_effective_range
al,AL1112,actual_contract,1m,2011-09-26,2011-10-27,main_contract_map_rank1_effective_range
al,AL1201,actual_contract,1d,2011-10-28,2011-11-22,main_contract_map_rank1_effective_range
al,AL1201,actual_contract,1m,2011-10-28,2011-11-22,main_contract_map_rank1_effective_range
al,AL1202,actual_contract,1d,2011-11-23,2011-12-15,main_contract_map_rank1_effective_range
al,AL1202,actual_contract,1m,2011-11-23,2011-12-15,main_contract_map_rank1_effective_range
al,AL1203,actual_contract,1d,2011-12-16,2012-01-11,main_contract_map_rank1_effective_range
al,AL1203,actual_contract,1m,2011-12-16,2012-01-11,main_contract_map_rank1_effective_range
al,AL1204,actual_contract,1d,2012-01-12,2012-02-13,main_contract_map_rank1_effective_range
al,AL1204,actual_contract,1m,2012-01-12,2012-02-13,main_contract_map_rank1_effective_range
al,AL1205,actual_contract,1d,2012-02-14,2012-03-29,main_contract_map_rank1_effective_range
al,AL1205,actual_contract,1m,2012-02-14,2012-03-29,main_contract_map_rank1_effective_range
al,AL1206,actual_contract,1d,2012-03-30,2012-04-16,main_contract_map_rank1_effective_range
al,AL1206,actual_contract,1m,2012-03-30,2012-04-16,main_contract_map_rank1_effective_range
al,AL1207,actual_contract,1d,2012-04-17,2012-05-03,main_contract_map_rank1_effective_range
al,AL1207,actual_contract,1m,2012-04-17,2012-05-03,main_contract_map_rank1_effective_range
al,AL1208,actual_contract,1d,2012-05-04,2012-05-28,main_contract_map_rank1_effective_range
al,AL1208,actual_contract,1m,2012-05-04,2012-05-28,main_contract_map_rank1_effective_range
al,AL1209,actual_contract,1d,2012-05-29,2012-06-26,main_contract_map_rank1_effective_range
al,AL1209,actual_contract,1m,2012-05-29,2012-06-26,main_contract_map_rank1_effective_range
al,AL1210,actual_contract,1d,2012-06-27,2012-08-01,main_contract_map_rank1_effective_range
al,AL1210,actual_contract,1m,2012-06-27,2012-08-01,main_contract_map_rank1_effective_range
al,AL1211,actual_contract,1d,2012-08-02,2012-09-10,main_contract_map_rank1_effective_range
al,AL1211,actual_contract,1m,2012-08-02,2012-09-10,main_contract_map_rank1_effective_range
al,AL1212,actual_contract,1d,2012-09-11,2012-11-13,main_contract_map_rank1_effective_range
al,AL1212,actual_contract,1m,2012-09-11,2012-11-13,main_contract_map_rank1_effective_range
al,AL1301,actual_contract,1d,2012-11-14,2012-12-14,main_contract_map_rank1_effective_range
al,AL1301,actual_contract,1m,2012-11-14,2012-12-14,main_contract_map_rank1_effective_range
al,AL1303,actual_contract,1d,2012-12-17,2013-02-04,main_contract_map_rank1_effective_range
al,AL1303,actual_contract,1m,2012-12-17,2013-02-04,main_contract_map_rank1_effective_range
al,AL1305,actual_contract,1d,2013-02-05,2013-03-07,main_contract_map_rank1_effective_range
al,AL1305,actual_contract,1m,2013-02-05,2013-03-07,main_contract_map_rank1_effective_range
al,AL1306,actual_contract,1d,2013-03-08,2013-05-06,main_contract_map_rank1_effective_range
al,AL1306,actual_contract,1m,2013-03-08,2013-05-06,main_contract_map_rank1_effective_range
al,AL1308,actual_contract,1d,2013-05-07,2013-06-05,main_contract_map_rank1_effective_range
al,AL1308,actual_contract,1m,2013-05-07,2013-06-05,main_contract_map_rank1_effective_range
al,AL1309,actual_contract,1d,2013-06-06,2013-06-18,main_contract_map_rank1_effective_range
al,AL1309,actual_contract,1m,2013-06-06,2013-06-18,main_contract_map_rank1_effective_range
al,AL1310,actual_contract,1d,2013-06-19,2013-08-19,main_contract_map_rank1_effective_range
al,AL1310,actual_contract,1m,2013-06-19,2013-08-19,main_contract_map_rank1_effective_range
al,AL1311,actual_contract,1d,2013-08-20,2013-08-27,main_contract_map_rank1_effective_range
al,AL1311,actual_contract,1m,2013-08-20,2013-08-27,main_contract_map_rank1_effective_range
al,AL1312,actual_contract,1d,2013-08-28,2013-10-28,main_contract_map_rank1_effective_range
al,AL1312,actual_contract,1m,2013-08-28,2013-10-28,main_contract_map_rank1_effective_range
al,AL1401,actual_contract,1d,2013-10-29,2013-11-26,main_contract_map_rank1_effective_range
al,AL1401,actual_contract,1m,2013-10-29,2013-11-26,main_contract_map_rank1_effective_range
al,AL1402,actual_contract,1d,2013-11-27,2013-12-16,main_contract_map_rank1_effective_range
al,AL1402,actual_contract,1m,2013-11-27,2013-12-16,main_contract_map_rank1_effective_range
al,AL1403,actual_contract,1d,2013-12-17,2014-01-08,main_contract_map_rank1_effective_range
al,AL1403,actual_contract,1m,2013-12-17,2014-01-08,main_contract_map_rank1_effective_range
al,AL1404,actual_contract,1d,2014-01-09,2014-02-26,main_contract_map_rank1_effective_range
al,AL1404,actual_contract,1m,2014-01-09,2014-02-26,main_contract_map_rank1_effective_range
al,AL1405,actual_contract,1d,2014-02-27,2014-03-11,main_contract_map_rank1_effective_range
al,AL1405,actual_contract,1m,2014-02-27,2014-03-11,main_contract_map_rank1_effective_range
al,AL1406,actual_contract,1d,2014-03-12,2014-04-24,main_contract_map_rank1_effective_range
al,AL1406,actual_contract,1m,2014-03-12,2014-04-24,main_contract_map_rank1_effective_range
al,AL1407,actual_contract,1d,2014-04-25,2014-05-23,main_contract_map_rank1_effective_range
al,AL1407,actual_contract,1m,2014-04-25,2014-05-23,main_contract_map_rank1_effective_range
al,AL1408,actual_contract,1d,2014-05-26,2014-06-25,main_contract_map_rank1_effective_range
al,AL1408,actual_contract,1m,2014-05-26,2014-06-25,main_contract_map_rank1_effective_range
al,AL1409,actual_contract,1d,2014-06-26,2014-07-23,main_contract_map_rank1_effective_range
al,AL1409,actual_contract,1m,2014-06-26,2014-07-23,main_contract_map_rank1_effective_range
al,AL1410,actual_contract,1d,2014-07-24,2014-08-27,main_contract_map_rank1_effective_range
al,AL1410,actual_contract,1m,2014-07-24,2014-08-27,main_contract_map_rank1_effective_range
al,AL1411,actual_contract,1d,2014-08-28,2014-09-18,main_contract_map_rank1_effective_range
al,AL1411,actual_contract,1m,2014-08-28,2014-09-18,main_contract_map_rank1_effective_range
al,AL1412,actual_contract,1d,2014-09-19,2014-10-22,main_contract_map_rank1_effective_range
al,AL1412,actual_contract,1m,2014-09-19,2014-10-22,main_contract_map_rank1_effective_range
al,AL1501,actual_contract,1d,2014-10-23,2014-11-28,main_contract_map_rank1_effective_range
al,AL1501,actual_contract,1m,2014-10-23,2014-11-28,main_contract_map_rank1_effective_range
al,AL1502,actual_contract,1d,2014-12-01,2014-12-18,main_contract_map_rank1_effective_range
al,AL1502,actual_contract,1m,2014-12-01,2014-12-18,main_contract_map_rank1_effective_range
al,AL1503,actual_contract,1d,2014-12-19,2015-01-27,main_contract_map_rank1_effective_range
al,AL1503,actual_contract,1m,2014-12-19,2015-01-27,main_contract_map_rank1_effective_range
al,AL1504,actual_contract,1d,2015-01-28,2015-02-27,main_contract_map_rank1_effective_range
al,AL1504,actual_contract,1m,2015-01-28,2015-02-27,main_contract_map_rank1_effective_range
al,AL1505,actual_contract,1d,2015-03-02,2015-03-23,main_contract_map_rank1_effective_range
al,AL1505,actual_contract,1m,2015-03-02,2015-03-23,main_contract_map_rank1_effective_range
al,AL1506,actual_contract,1d,2015-03-24,2015-04-23,main_contract_map_rank1_effective_range
al,AL1506,actual_contract,1m,2015-03-24,2015-04-23,main_contract_map_rank1_effective_range
al,AL1507,actual_contract,1d,2015-04-24,2015-05-27,main_contract_map_rank1_effective_range
al,AL1507,actual_contract,1m,2015-04-24,2015-05-27,main_contract_map_rank1_effective_range
al,AL1508,actual_contract,1d,2015-05-28,2015-06-25,main_contract_map_rank1_effective_range
al,AL1508,actual_contract,1m,2015-05-28,2015-06-25,main_contract_map_rank1_effective_range
al,AL1509,actual_contract,1d,2015-06-26,2015-07-22,main_contract_map_rank1_effective_range
al,AL1509,actual_contract,1m,2015-06-26,2015-07-22,main_contract_map_rank1_effective_range
al,AL1510,actual_contract,1d,2015-07-23,2015-08-31,main_contract_map_rank1_effective_range
al,AL1510,actual_contract,1m,2015-07-23,2015-08-31,main_contract_map_rank1_effective_range
al,AL1511,actual_contract,1d,2015-09-01,2015-09-22,main_contract_map_rank1_effective_range
al,AL1511,actual_contract,1m,2015-09-01,2015-09-22,main_contract_map_rank1_effective_range
al,AL1512,actual_contract,1d,2015-09-23,2015-10-22,main_contract_map_rank1_effective_range
al,AL1512,actual_contract,1m,2015-09-23,2015-10-22,main_contract_map_rank1_effective_range
al,AL1601,actual_contract,1d,2015-10-23,2015-11-23,main_contract_map_rank1_effective_range
al,AL1601,actual_contract,1m,2015-10-23,2015-11-23,main_contract_map_rank1_effective_range
al,AL1602,actual_contract,1d,2015-11-24,2015-12-22,main_contract_map_rank1_effective_range
al,AL1602,actual_contract,1m,2015-11-24,2015-12-22,main_contract_map_rank1_effective_range
al,AL1603,actual_contract,1d,2015-12-23,2016-01-28,main_contract_map_rank1_effective_range
al,AL1603,actual_contract,1m,2015-12-23,2016-01-28,main_contract_map_rank1_effective_range
al,AL1604,actual_contract,1d,2016-01-29,2016-02-29,main_contract_map_rank1_effective_range
al,AL1604,actual_contract,1m,2016-01-29,2016-02-29,main_contract_map_rank1_effective_range
al,AL1605,actual_contract,1d,2016-03-01,2016-03-31,main_contract_map_rank1_effective_range
al,AL1605,actual_contract,1m,2016-03-01,2016-03-31,main_contract_map_rank1_effective_range
al,AL1606,actual_contract,1d,2016-04-01,2016-04-27,main_contract_map_rank1_effective_range
al,AL1606,actual_contract,1m,2016-04-01,2016-04-27,main_contract_map_rank1_effective_range
al,AL1607,actual_contract,1d,2016-04-28,2016-06-02,main_contract_map_rank1_effective_range
al,AL1607,actual_contract,1m,2016-04-28,2016-06-02,main_contract_map_rank1_effective_range
al,AL1608,actual_contract,1d,2016-06-03,2016-07-04,main_contract_map_rank1_effective_range
al,AL1608,actual_contract,1m,2016-06-03,2016-07-04,main_contract_map_rank1_effective_range
al,AL1609,actual_contract,1d,2016-07-05,2016-08-02,main_contract_map_rank1_effective_range
al,AL1609,actual_contract,1m,2016-07-05,2016-08-02,main_contract_map_rank1_effective_range
al,AL1610,actual_contract,1d,2016-08-03,2016-09-02,main_contract_map_rank1_effective_range
al,AL1610,actual_contract,1m,2016-08-03,2016-09-02,main_contract_map_rank1_effective_range
al,AL1611,actual_contract,1d,2016-09-05,2016-09-29,main_contract_map_rank1_effective_range
al,AL1611,actual_contract,1m,2016-09-05,2016-09-29,main_contract_map_rank1_effective_range
al,AL1612,actual_contract,1d,2016-09-30,2016-11-02,main_contract_map_rank1_effective_range
al,AL1612,actual_contract,1m,2016-09-30,2016-11-02,main_contract_map_rank1_effective_range
al,AL1701,actual_contract,1d,2016-11-03,2016-11-24,main_contract_map_rank1_effective_range
al,AL1701,actual_contract,1m,2016-11-03,2016-11-24,main_contract_map_rank1_effective_range
al,AL1702,actual_contract,1d,2016-11-25,2017-01-03,main_contract_map_rank1_effective_range
al,AL1702,actual_contract,1m,2016-11-25,2017-01-03,main_contract_map_rank1_effective_range
al,AL1703,actual_contract,1d,2017-01-04,2017-02-08,main_contract_map_rank1_effective_range
al,AL1703,actual_contract,1m,2017-01-04,2017-02-08,main_contract_map_rank1_effective_range
al,AL1704,actual_contract,1d,2017-02-09,2017-03-06,main_contract_map_rank1_effective_range
al,AL1704,actual_contract,1m,2017-02-09,2017-03-06,main_contract_map_rank1_effective_range
al,AL1705,actual_contract,1d,2017-03-07,2017-04-12,main_contract_map_rank1_effective_range
al,AL1705,actual_contract,1m,2017-03-07,2017-04-12,main_contract_map_rank1_effective_range
al,AL1706,actual_contract,1d,2017-04-13,2017-05-09,main_contract_map_rank1_effective_range
al,AL1706,actual_contract,1m,2017-04-13,2017-05-09,main_contract_map_rank1_effective_range
al,AL1707,actual_contract,1d,2017-05-10,2017-06-07,main_contract_map_rank1_effective_range
al,AL1707,actual_contract,1m,2017-05-10,2017-06-07,main_contract_map_rank1_effective_range
al,AL1708,actual_contract,1d,2017-06-08,2017-07-05,main_contract_map_rank1_effective_range
al,AL1708,actual_contract,1m,2017-06-08,2017-07-05,main_contract_map_rank1_effective_range
al,AL1709,actual_contract,1d,2017-07-06,2017-08-03,main_contract_map_rank1_effective_range
al,AL1709,actual_contract,1m,2017-07-06,2017-08-03,main_contract_map_rank1_effective_range
al,AL1710,actual_contract,1d,2017-08-04,2017-08-25,main_contract_map_rank1_effective_range
al,AL1710,actual_contract,1m,2017-08-04,2017-08-25,main_contract_map_rank1_effective_range
al,AL1711,actual_contract,1d,2017-08-28,2017-09-27,main_contract_map_rank1_effective_range
al,AL1711,actual_contract,1m,2017-08-28,2017-09-27,main_contract_map_rank1_effective_range
al,AL1712,actual_contract,1d,2017-09-28,2017-10-27,main_contract_map_rank1_effective_range
al,AL1712,actual_contract,1m,2017-09-28,2017-10-27,main_contract_map_rank1_effective_range
al,AL1801,actual_contract,1d,2017-10-30,2017-12-01,main_contract_map_rank1_effective_range
al,AL1801,actual_contract,1m,2017-10-30,2017-12-01,main_contract_map_rank1_effective_range
al,AL1802,actual_contract,1d,2017-12-04,2018-01-03,main_contract_map_rank1_effective_range
al,AL1802,actual_contract,1m,2017-12-04,2018-01-03,main_contract_map_rank1_effective_range
